10528,2112,19463,-10324,4823,-1385,141,-334,2015,-27843,-14117,29147,881
-4786,4102,18479,1648,2715,1092,-274,-53,2028,-10942,-14209,-16227,704
4832,1246,10396,-232,-3815,2413,-274,-53,2028,19078,-13815,25431,-157
9652,6786,4375,-3574,-4892,2165,283,-132,2023,-12103,-13354,-14247,-56
10941,11916,-16015,-3341,-9055,1212,736,-411,1866,-28334,-12267,-9962,-39
21696,10327,-10584,-9937,1569,8799,877,-947,1589,4242,-11724,2885,523
-3051,-3961,-14962,-9937,1569,8799,877,-947,1589,22246,-11424,14984,2618
14897,30,-11786,-17767,-21526,-26757,1344,-1361,728,14930,-11486,842,2051
230,1594,6705,-17767,-21526,-26757,1344,-1361,728,-29120,-13021,-21168,-851
-100,7116,1579,24597,258,9589,1544,-329,1304,5643,-12633,-16668,-2370
7714,-386,1963,24597,258,9589,1544,-329,1304,-9215,-11319,-27934,-3950
4744,-1928,-3259,-12852,-10149,-9464,1946,-155,617,-913,-11301,11789,-4306
6788,-2850,-2708,-12852,-10149,-9464,1946,-155,617,-11911,-11797,6907,-4326
4165,313,1515,853,-7738,-4442,2026,170,244,-15819,-11547,-22016,-4438
4577,-453,583,231,-3485,-2339,2026,296,26,3240,-10875,-20407,-5712
6039,-1746,-874,-4335,-7225,-5363,2026,296,26,28116,-10656,6391,-6120
6452,-445,1408,-2771,-3018,-6448,1806,899,-347,-16768,-10341,8931,-7902
8232,-4080,-2835,-5130,-4004,-4935,1460,1377,-407,-16768,-10341,8931,-7902
6702,-3984,-1391,-5691,-403,-9705,985,1791,-110,14683,-10447,12961,-7630
4127,-3365,1957,-769,-1872,-6392,985,1791,-110,14683,-10447,12961,-7630
4224,-3119,1411,1337,853,-5131,669,1928,-162,3482,-9877,9437,-8412
4242,-2967,1303,-1583,-2168,-6011,669,1928,-162,3482,-9877,9437,-8412
3882,-2729,1748,-1409,-347,-5649,297,2024,-78,-1201,-9397,-13555,-8501
4028,-3418,26,-2129,-256,-5100,297,2024,-78,-1201,-9397,-13555,-8501
3864,-3118,-398,-3200,15,-4322,-8,2045,107,-14054,-9253,-30271,-8823
3250,-1818,-148,-1563,670,-3579,-8,2045,107,-14054,-9253,-30271,-8823
2997,-1296,-266,113,1321,-2843,-216,2030,151,-12850,-9072,823,-9213
2768,-526,60,-267,1022,-2812,-216,2030,151,-6043,-8935,-32679,-9344
3803,-808,64,-1419,171,-3375,-407,1998,188,-28688,-8866,29234,-9358
3702,-723,-25,-3031,686,-4211,-850,1789,518,25739,-8657,-26426,-9320
3240,32,186,-2483,1539,-3965,-850,1789,518,25739,-8657,-26426,-9320
3297,283,7,-2752,2180,-3779,-1088,1628,598,24028,-8523,-1711,-9223
3413,147,-476,-3369,2127,-3759,-1088,1628,598,-32716,-8530,-24745,-9313
3561,-15,-478,-4187,2015,-3604,-1306,1413,699,-31099,-8559,32712,-9345
3542,-31,-264,-3293,2239,-3475,-1494,1175,761,15155,-8557,-14456,-9017
3616,47,-116,-3132,2564,-3552,-1494,1175,761,-7813,-8453,-28683,-9073
3819,-724,-209,-3616,3118,-4006,-1682,909,733,18633,-8384,-5471,-8982
3820,-816,-361,-4294,3679,-4090,-1856,589,633,27072,-8151,-4629,-8979
3732,-720,-240,-4151,3902,-3883,-1856,589,633,27072,-8151,-4629,-8979
3705,-833,-288,-3930,4039,-3204,-1975,297,449,-14088,-7870,-27441,-8812
3482,-513,28,-4144,4032,-2925,-1975,297,449,-14088,-7870,-27441,-8812
3938,-935,30,-3809,4864,-1428,-2045,-52,-82,24145,-7413,-25905,-8806
4007,-629,155,-4244,5066,-946,-2003,-96,-415,-24955,-7165,-1157,-8709
4116,-440,232,-4559,5767,-184,-1893,-48,-779,-15868,-6809,-31452,-8827
4141,52,566,-4407,5851,205,-1893,-48,-779,-15868,-6809,-31452,-8827
4292,-122,616,-4194,6119,852,-1706,107,-1127,-27657,-6394,5703,-8938
4547,-554,263,-4194,6119,852,-1706,107,-1127,-27657,-6394,5703,-8938
4755,-202,608,-3620,6682,1182,-1435,329,-1422,10254,-5843,23697,-9124
4987,319,981,-2777,7049,1197,-1435,329,-1422,9238,-5175,2809,-9462
3996,-213,4334,-2498,8168,1269,-117,794,-1883,9238,-5175,2809,-9462
3895,979,3598,-3620,7424,167,938,1110,-1442,16922,876,16544,-8128
3779,1085,3477,-2291,6284,3198,1708,1111,-196,-17781,4371,28979,-6799
3488,1615,2968,-2291,6284,3198,1708,1111,-196,-17781,4371,28979,-6799
3881,1577,2575,-2117,6990,3023,1808,920,275,21372,5752,28110,-6291
4943,1625,1295,-2379,7093,2726,1808,920,275,21372,5752,28110,-6291
4893,1802,551,-1847,7272,2812,1761,726,750,-30092,6970,7459,-5603
5158,1895,-335,-1847,7272,2812,1761,726,750,-30092,6970,7459,-5603
5478,1469,-819,-1401,6457,2119,1599,540,1158,-12022,8069,-12953,-4659
4668,1052,-1884,-1315,6062,1994,1599,540,1158,-12022,8069,-12953,-4659
4302,970,-2074,-1046,5314,1451,1391,403,1447,-9832,8840,393,-4095
2730,-187,-2794,-1085,4456,847,1391,403,1447,-9832,8840,393,-4095
10305,9961,9577,-2654,1765,-68,1237,299,1604,17476,9094,9340,-3548
-20,-2747,4959,-8447,-1209,-5216,1169,611,1565,-27448,9650,27753,-2196
3862,6532,17667,-8447,-1209,-5216,1169,611,1565,-30828,9127,-25059,-2146
4772,8964,19849,-8447,-1209,-5216,1169,611,1565,-30828,9127,-25059,-2146
