1573,-398,21786,1615,1959,2888,733,1801,641,-6979,12430,-6110,9960
4800,-1286,19542,-1534,1756,624,716,1803,653,-13685,12541,-32071,9602
2971,-356,22249,-1534,1756,624,650,1774,788,-22373,12824,-15945,9153
4332,-94,20139,-2040,-109,-175,598,1721,934,-18331,13254,-11082,8660
6043,-196,7668,-2148,-215,-1476,574,1705,976,-7279,13388,12537,8240
-341,1585,4960,-2148,-215,-1476,574,1705,976,-7279,13388,12537,8240
-2080,1187,279,-2148,-215,-1476,574,1705,976,24116,13136,-28151,8850
9591,-2279,-1581,1071,-11792,8687,1195,1588,491,-6304,12691,-12554,9166
26432,2118,-7717,1071,-11792,8687,1195,1588,491,-6304,12691,-12554,9166
5803,1045,-2742,-1471,9691,-3721,1195,1588,491,-7428,12506,10638,5417
4810,1092,-2711,-283,10404,-442,-1405,1450,339,-21634,12032,-15663,5314
2899,-5204,494,-283,10404,-442,-1405,1450,339,15998,10903,9095,4899
3972,-2628,-4473,1012,9144,-468,-1442,1445,-163,12682,10332,19017,4682
-477,-479,-233,2489,8547,2664,-1403,1412,-477,-29380,7730,-16125,4545
-142,7,-501,1758,4682,1119,-1118,1471,-882,13155,7299,-15586,4547
-2153,517,-597,1758,4682,1119,-994,1452,-1047,2636,6518,-19816,4786
-4056,1562,579,1905,3923,1126,-930,1441,-1118,-14260,5422,18150,4934
-3902,1476,677,2098,3629,1657,-725,1389,-1318,-16679,5071,20286,4943
-4141,80,1460,2098,3629,1657,-725,1389,-1318,30917,4430,-16168,5056
-3620,2915,3338,1188,2794,-445,-554,1344,-1441,-3067,4186,-16339,5056
-734,1830,5035,1188,2794,-445,-554,1344,-1441,-23963,3589,12677,4401
-597,2388,5616,2373,4043,-2153,-453,1200,-1595,-29804,3281,-24206,4513
5247,4348,10103,2373,4043,-2153,-453,1200,-1595,-10386,2816,-28038,3730
12268,3789,12569,-247,2687,-5721,-439,1103,-1668,-12876,2754,-8872,3293
11288,-8418,-21669,1648,2655,-9216,-601,1160,-1576,-31905,2154,1968,-1273
6290,14841,-4784,1648,2655,-9216,-601,1160,-1576,-19187,336,-6158,-281
-810,15241,9142,13183,-9115,27296,-220,278,-2016,-13667,1031,-22454,2216
-177,1763,3024,13183,-9115,27296,-220,278,-2016,6694,2031,-30848,4231
3653,-195,-533,-2130,2913,-15492,-364,476,-1958,-415,1825,21230,3154
-600,3118,682,-9805,2093,-12527,-220,675,-1920,-18198,949,4796,274
1565,1920,857,-9805,2093,-12527,-220,675,-1920,21587,111,-20185,1713
3402,-195,-571,-7067,-1763,-6902,-69,403,-2006,21785,383,-2889,1268
874,965,417,-3698,4377,-5363,-69,403,-2006,-2239,-1048,31162,-391
1093,620,839,2813,5325,-1336,350,428,-1971,-6861,-1476,-10278,-553
1989,163,-14,2813,5325,-1336,445,433,-1951,14969,-1917,8369,-1248
1863,238,530,-74,3548,-2813,445,433,-1951,14969,-1917,8369,-1248
2090,244,496,72,3908,-2346,686,461,-1873,-15933,-3027,22162,-2218
2217,71,476,-607,3537,-2364,686,461,-1873,-15933,-3027,22162,-2218
2247,12,458,-703,4532,-2417,884,558,-1761,-22630,-4014,-7522,-2590
2075,3,1643,-654,5350,-2864,884,558,-1761,-22630,-4014,-7522,-2590
2286,107,1631,37,4883,-1044,1318,1553,203,3895,-12136,-18164,-8007
1755,366,1297,315,4719,-424,1318,1553,203,3895,-12136,-18164,-8007
1834,280,1275,1165,5038,-14,1031,1629,689,-9607,-13341,3210,-8436
3471,-642,-638,1748,4994,0,1031,1629,689,-9607,-13341,3210,-8436
3156,-1408,-1089,2951,4148,637,837,1714,744,24252,-13234,12554,-9167
2892,-2558,-3349,3039,3732,2181,837,1714,744,-22338,-12931,-234,-9217
1426,-3306,-4155,3149,2764,3123,906,1712,661,-13657,-12735,-1434,-9222
4727,4008,14182,-1615,-4562,-5795,906,1712,661,-13657,-12735,-1434,-9222
4898,309,13414,-959,2211,-695,941,1695,658,11839,-12340,24839,-9631
-928,2751,17545,-2227,1714,-1580,941,1695,658,-26981,-12643,-9644,-8998
6334,2085,19124,-423,-354,749,863,1673,806,-8352,-12682,16210,-9153
3218,-528,20349,-423,-354,749,863,1673,806,-8352,-12682,16210,-9153
8123,-1680,23704,-1270,1418,-478,777,1639,949,-1605,-13024,8565,-8671
