4384,5166,17881,2306,1972,-258,-17,776,-1895,25778,-2672,32212,-15235
12235,4253,16954,1359,-742,1216,228,646,-1929,-28354,-2240,-11979,-15407
631,92,4929,-303,-1315,299,228,646,-1929,8273,-2359,12203,-15569
14921,12962,-20112,-4099,-6438,-22,-29,989,-1792,-12245,-3962,28310,-15250
16029,4041,-14688,-8579,7201,-1814,-186,1483,-1399,32167,-6420,-25724,-14437
8005,-6482,-10079,-8579,7201,-1814,-186,1483,-1399,32167,-6420,-25724,-14437
3753,-1590,1220,-2246,-17075,-19843,-1049,1481,-946,24632,-8362,-1396,-12550
4054,968,500,-2246,-17075,-19843,-1049,1481,-946,24632,-8362,-1396,-12550
3748,1326,853,686,4338,-2366,7,-1941,-650,-21473,-1196,13313,1588
3910,483,1550,686,4338,-2366,7,-1941,-650,-21473,-1196,13313,1588
3830,371,1834,2485,3345,-2806,7,-1941,-650,-21473,-1196,13313,1588
3958,330,1929,676,3873,-4212,1677,-734,916,18435,11758,18542,1352
3658,101,1712,-248,4315,-4517,1677,-734,916,18435,11758,18542,1352
3821,256,1729,-2045,5202,-5119,1620,-513,1142,11894,12916,-20030,1201
3968,249,1548,-2532,5598,-5187,1620,-513,1142,11894,12916,-20030,1201
3395,554,1073,-2532,5598,-5187,1620,-513,1142,11894,12916,-20030,1201
3353,590,1683,-3575,7164,-3393,1175,-384,1632,11894,12916,-20030,1201
3436,708,2130,-3227,7143,-2550,827,-461,1815,-23754,15669,-14966,-1083
3315,495,2345,-3369,7328,-2555,827,-461,1815,-23754,15669,-14966,-1083
3277,431,2597,-4051,7855,-2388,425,-627,1902,8226,15993,-22114,-2391
3544,350,2901,-4187,7994,-2295,425,-627,1902,8226,15993,-22114,-2391
3652,158,2868,-4519,8217,-1829,-4,-867,1854,27840,15975,-21884,-3414
3733,469,3176,-4605,8241,-1447,-4,-867,1854,27840,15975,-21884,-3414
3723,532,3218,-4259,7800,-269,-419,-1121,1661,-31534,15591,1046,-4860
3767,541,3000,-4227,7369,963,-419,-1121,1661,-31534,15591,1046,-4860
3837,790,2981,-4227,7369,963,-795,-1315,1353,14293,14927,-6328,-5657
3979,771,2702,-4122,7207,1145,-795,-1315,1353,14293,14927,-6328,-5657
3738,877,2654,-3802,6945,1357,-1104,-1426,970,-598,14056,-4406,-6418
3600,625,2137,-3477,6418,828,-1104,-1426,970,-598,14056,-4406,-6418
3263,224,1827,-3477,6418,828,-1310,-1473,552,-15183,13041,20295,-7089
3454,815,923,-3251,6285,699,-1310,-1473,552,-15183,13041,20295,-7089
3939,1507,-995,-2984,5016,988,-1423,-1453,-237,-15183,13041,20295,-7089
3646,1749,-1829,-2419,3342,256,-1403,-1388,-544,-21887,9882,31822,-8324
3459,2468,-2061,-2400,3105,-421,-1403,-1388,-544,-21887,9882,31822,-8324
3052,2257,-2208,-2499,1585,-1274,-1310,-1376,-762,3837,9124,-4923,-8724
11062,1482,16659,-2499,1585,-1274,-1310,-1376,-762,3837,9124,-4923,-8724
12227,1425,17633,2192,1703,1157,-1029,-1623,-705,-24398,8913,-1734,-8455
9062,5360,19733,2192,1703,1157,-1029,-1623,-705,-24398,8913,-1734,-8455
