7622,-6972,16723,-3224,2869,1900,-647,-1942,-13,-5190,-4588,-14861,965
3045,-9042,15542,-2657,1767,712,-647,-1942,-13,-5190,-4588,-14861,965
4583,-7129,13282,1460,-369,-808,-606,-1952,-115,-29743,-4202,22570,856
3979,-5071,11065,-388,-2147,-1125,-578,-1962,-86,-29743,-4202,22570,856
2374,-5804,6956,838,-2301,-1139,-520,-1980,10,-29743,-4202,22570,856
4168,-2143,3836,3144,-3801,-1864,-241,-2007,326,26173,-4800,25474,2915
-818,223,2893,3443,-5245,-1199,-43,-1951,621,-9974,-5418,-11147,3796
3670,895,1804,7306,-8540,-1597,33,-1907,743,-9974,-5418,-11147,3796
8195,3636,-13272,10424,-7186,-2782,349,-1661,1144,1190,-6439,5788,4630
4577,-1759,13784,6872,14423,2729,288,-1388,1477,1190,-6439,5788,4630
976,426,-1506,-5755,-28936,2407,521,-1175,1593,1190,-6439,5788,4630
225,-356,-1149,5164,-557,537,521,-1175,1593,1190,-6439,5788,4630
-70,899,1339,1873,-2930,556,481,-1086,1668,1190,-6439,5788,4630
-222,681,-9,246,392,-357,544,-1038,1678,-31381,-9157,15126,4411
-147,202,-427,245,-548,-417,555,-1030,1680,-31381,-9157,15126,4411
72,-349,-11,-1036,-195,-904,582,-1040,1665,-273,-9009,24403,4447
123,115,288,-368,-79,-56,623,-1071,1630,-273,-9009,24403,4447
142,273,287,13,563,512,602,-1084,1629,-18103,-8900,31921,4732
-47,227,331,194,704,564,602,-1084,1629,-18103,-8900,31921,4732
-44,258,2,422,803,334,544,-1075,1655,-18103,-8900,31921,4732
57,118,-192,418,372,-599,522,-1047,1680,-9255,-8953,17571,4164
148,-34,-186,119,264,-724,522,-1047,1680,-9255,-8953,17571,4164
95,13,-61,-221,461,-139,520,-1032,1690,-28352,-8728,-26561,4248
151,31,-13,-398,505,-44,512,-1038,1688,-28352,-8728,-26561,4248
14,-131,2,-369,613,8,492,-1053,1685,-28352,-8728,-26561,4248
175,-262,-27,-409,495,-207,463,-1074,1680,-28352,-8728,-26561,4248
155,-170,37,-393,266,-464,463,-1074,1680,-28352,-8728,-26561,4248
147,-164,-50,-263,365,-258,455,-1101,1665,-28352,-8728,-26561,4248
235,-73,-91,-271,541,-38,435,-1115,1661,-28352,-8728,-26561,4248
246,-143,-123,-454,491,-146,435,-1115,1661,-28352,-8728,-26561,4248
295,-197,-194,-510,704,-21,366,-1172,1638,-28352,-8728,-26561,4248
342,-244,-287,-333,860,207,366,-1172,1638,-28352,-8728,-26561,4248
171,34,-177,-40,1423,13,366,-1172,1638,-28352,-8728,-26561,4248
16,-235,-193,363,1838,-242,108,-1208,1650,-28352,-8728,-26561,4248
161,-193,-347,-207,1662,-388,108,-1208,1650,-28352,-8728,-26561,4248
215,-263,-479,-62,1327,-416,108,-1208,1650,-28352,-8728,-26561,4248
293,-172,-378,-441,1067,-539,-74,-1228,1636,-28352,-8728,-26561,4248
281,-78,-285,-722,499,-449,-74,-1228,1636,-28352,-8728,-26561,4248
338,-174,-290,-722,499,-449,-74,-1228,1636,-28352,-8728,-26561,4248
448,-269,-400,-1479,40,-46,-108,-1462,1429,-11341,-6594,31171,2425
384,-363,-273,-985,-49,260,-111,-1478,1412,-1567,-6599,19784,2381
485,-114,-416,-549,640,657,-206,-1542,1331,14552,-6709,-777,2300
419,222,-355,-333,158,883,-318,-1552,1296,25129,-6943,20034,1870
1232,-53,-297,-164,846,900,-394,-1540,1290,-22225,-7093,-11495,1747
895,604,173,-433,1079,1064,-468,-1526,1282,9575,-7239,23033,1369
-1673,1949,22,-1358,386,822,-673,-1589,1101,25140,-7612,18470,1096
-3382,563,-2488,-253,-1,264,-681,-1589,1097,-28278,-7633,-32411,1153
-1563,-1634,-4236,388,37,-2063,-681,-1589,1097,-28278,-7633,-32411,1153
4986,-1991,8281,-849,2671,-2448,-449,-1850,752,-4022,-5474,22810,1625
1880,-2798,12724,-5325,3185,315,-448,-1947,445,-14727,-5004,-9238,1755
7273,-2892,15253,-1061,2366,1373,-487,-1960,336,27349,-4682,27278,1386
9752,-9265,16894,-3110,1665,156,-508,-1977,162,32636,-4324,6156,1304
4674,-8575,16926,-3808,1877,-768,-460,-1995,38,-15836,-4093,-13576,1482
