13155,7022,19536,-5196,11542,-817,1646,-458,1128,10309,5964,-10270,-7465
5627,11643,16343,3189,1106,-173,1743,33,1073,-29703,7274,21495,-6829
6390,11647,18197,1260,-32,-49,1743,33,1073,-29703,7274,21495,-6829
10758,10911,15533,3489,-472,1042,1732,125,1084,-27858,7502,-18822,-6474
8498,12667,14051,-799,-1333,-121,1732,125,1084,-27858,7502,-18822,-6474
1776,-5229,-4405,-799,-1333,-121,1732,125,1084,-27858,7502,-18822,-6474
344,742,-3043,-9876,13395,-4557,1927,264,-640,-7971,1607,-25366,-12644
-5880,2630,7592,5510,10058,3700,1927,264,-640,-7971,1607,-25366,-12644
5187,-3610,-1083,9613,-6843,9353,1986,-319,-381,-7971,1607,-25366,-12644
7416,-2323,-2739,-11198,3508,-8620,2023,108,-294,-16281,2189,-30558,-11896
866,2714,2092,-1935,5382,-569,2023,108,-294,-16281,2189,-30558,-11896
3590,1190,481,-1935,5382,-569,2023,108,-294,-16281,2189,-30558,-11896
4458,775,-1393,-10150,5854,-3903,1988,-386,304,26269,4231,16408,-10688
2684,367,-1143,-9849,4639,-2111,1988,-386,304,26269,4231,16408,-10688
3004,596,358,785,2819,3544,1930,-474,493,2878,3435,-5861,-10007
2710,719,596,2523,2768,2940,1930,-474,493,2878,3435,-5861,-10007
2868,395,-563,-3356,3300,1316,1832,-606,684,3583,3940,30155,-9355
3264,456,511,-216,2443,2374,1727,-766,788,3583,3940,30155,-9355
3328,245,570,-1298,2211,1375,547,-1442,1346,-26291,5127,-6134,-4376
3078,-190,125,-1857,2271,1244,547,-1442,1346,-26291,5127,-6134,-4376
3027,-225,163,167,2915,2271,194,-1592,1272,2039,5121,-3278,-3085
3464,94,-286,183,3077,2381,194,-1592,1272,2039,5121,-3278,-3085
3545,270,-606,183,3077,2381,194,-1592,1272,2039,5121,-3278,-3085
3614,327,-725,1049,4612,1574,-1050,-1300,1182,12669,5149,4571,2321
3377,192,-752,1071,4719,1462,-1050,-1300,1182,12669,5149,4571,2321
3262,142,-756,742,5001,1194,-1272,-1219,1042,31889,4829,-3337,3826
4083,402,1013,742,5001,1194,-1272,-1219,1042,31889,4829,-3337,3826
2881,229,1908,742,5001,1194,-1272,-1219,1042,31889,4829,-3337,3826
2822,357,2107,-2866,6777,909,-1113,-518,-1638,-18422,704,-27488,13204
3019,195,2904,-2854,6782,1001,-1113,-518,-1638,-18422,704,-27488,13204
3854,282,3512,-2854,6782,1001,-1113,-518,-1638,-18422,704,-27488,13204
4769,347,3856,-2854,6782,1001,-1113,-518,-1638,-18422,704,-27488,13204
4719,371,3790,-2405,7933,1884,692,145,-1921,4578,-725,-15236,14532
4816,155,3354,-2554,8026,1642,692,145,-1921,4578,-725,-15236,14532
3723,353,-111,-78,7565,3944,1780,149,-1000,-7413,-5053,16551,10304
3505,267,-530,-1983,6366,-1043,1942,-439,477,-26691,-4953,-9287,10203
2937,-58,-1072,-1983,6366,-1043,1942,-439,477,-26691,-4953,-9287,10203
3381,273,-1037,-2381,4056,-529,1858,-421,749,11508,-4484,-20044,9137
3047,526,-1078,-1881,3310,170,1858,-421,749,11508,-4484,-20044,9137
3459,1223,-3202,-1881,3310,170,1858,-421,749,11508,-4484,-20044,9137
-12626,-6061,5249,1920,342,-447,1568,-544,1199,11508,-4484,-20044,9137
11826,5391,13352,2496,-80,-1067,1568,-544,1199,23572,-5405,29028,7025
14359,9143,13270,2214,1209,-698,1635,-25,1232,-434,-5496,-16612,6847
10653,13958,17834,2214,1209,-698,1635,-25,1232,-434,-5496,-16612,6847
2413,9657,18988,1673,1259,-292,1564,190,1308,-20742,-5801,20725,5968
