8239,261,24569,1050,354,-1009,620,-773,1792,-32130,1013,23039,-2727
-4858,-2664,20891,1107,28,-306,575,-677,1844,-22823,928,-31401,-2427
4291,-626,19596,1503,-276,-923,575,-677,1844,-22823,928,-31401,-2427
4885,-2154,16678,57,-1700,143,650,-627,1837,23178,983,-18755,-2890
6102,-303,14173,-283,-1415,174,650,-627,1837,23178,983,-18755,-2890
7941,906,10984,346,-1285,306,650,-627,1837,23178,983,-18755,-2890
3004,-988,7637,-1171,-4245,-93,985,-656,1671,8691,1193,-30410,-4215
9131,5040,4724,-2286,-5892,1310,985,-656,1671,8691,1193,-30410,-4215
384,1083,4355,-820,-9927,980,1347,-747,1348,-31791,1669,20508,-6320
15028,8303,-15821,-5719,-10422,436,1347,-747,1348,-31791,1669,20508,-6320
15368,8811,-13690,-6507,-2788,-4541,1646,-921,795,25506,831,-14959,-7995
7052,5702,1328,6277,-3998,-5356,1646,-921,795,25506,831,-14959,-7995
8853,5629,4416,6277,-3998,-5356,1646,-921,795,25506,831,-14959,-7995
9643,122,3544,4575,-5276,-3244,2017,1,352,30225,1647,-30888,-10361
7362,117,5439,2006,-6885,-4117,2017,1,352,30225,1647,-30888,-10361
6833,208,5750,4563,-8233,-3891,1853,542,-680,-30385,580,-4997,-12564
7484,-567,6033,4154,-8521,-3998,1853,542,-680,-30385,580,-4997,-12564
8373,96,7038,4154,-8521,-3998,1853,542,-680,-30385,580,-4997,-12564
10109,2565,9032,2347,-11399,-3021,980,698,-1656,-30385,580,-4997,-12564
11355,2373,8898,743,-11858,-4108,260,660,-1921,4579,-1909,9366,-14556
17911,2647,6917,200,-11194,-5365,260,660,-1921,4579,-1909,9366,-14556
15800,7257,8994,1377,-10788,-8637,-509,605,-1889,23412,-3189,-31968,-13693
20650,-1295,14706,2722,-8070,-8259,-509,605,-1889,23412,-3189,-31968,-13693
17645,-968,13134,3436,-8565,-10120,-1167,245,-1664,-16567,-3808,29085,-12431
17048,-1358,12176,3193,-8131,-8039,-1167,245,-1664,-16567,-3808,29085,-12431
14921,-3083,11688,5310,-8639,-7695,-1537,-313,-1316,28665,-3666,-19189,-10827
15097,-3608,10671,4851,-8564,-7237,-1537,-313,-1316,28665,-3666,-19189,-10827
14165,-3542,10135,4528,-9325,-7334,-1688,-880,-754,29462,-3473,87,-8960
13782,-3745,9684,4727,-9173,-7472,-1688,-880,-754,29462,-3473,87,-8960
14336,-2962,10621,4727,-9173,-7472,-1688,-880,-754,29462,-3473,87,-8960
14404,-2781,10603,3406,-10659,-7110,-370,-1714,1057,18183,-2984,12710,-207
14775,-2342,10581,3337,-10640,-7221,-370,-1714,1057,18183,-2984,12710,-207
14781,-2236,10549,3169,-10829,-7604,462,-1568,1232,-9342,-2573,21346,3155
15337,-2121,10463,3169,-10829,-7604,462,-1568,1232,-9342,-2573,21346,3155
14526,-2158,9875,2772,-11224,-8511,1263,-1208,1067,21987,-1918,32412,6526
14810,-1809,7930,2772,-11224,-8511,1263,-1208,1067,21987,-1918,32412,6526
14958,-2102,6556,2374,-10481,-11308,1865,-605,590,20659,-635,-23220,9381
14594,-2001,4453,2374,-10481,-11308,1865,-605,590,20659,-635,-23220,9381
14035,-1939,3875,3050,-10101,-12141,2039,185,-38,19806,1054,-10731,11734
5390,-536,623,3050,-10101,-12141,2039,185,-38,19806,1054,-10731,11734
4452,127,201,2443,-5471,-7347,1246,1194,-1101,-11818,3469,23235,13658
-566,1211,4499,1252,-5702,-6846,1246,1194,-1101,-11818,3469,23235,13658
8273,-5930,14348,1252,-5702,-6846,1246,1194,-1101,-11818,3469,23235,13658
15164,-11838,11648,-13803,103,-10435,174,1892,-762,18158,7523,-1223,12027
23485,9479,9375,-15311,-1871,-9573,174,1892,-762,18158,7523,-1223,12027
11518,7959,4582,-9877,850,-5201,-334,2020,33,6382,10325,28412,9070
11572,-93,-3068,-9374,4496,-508,-334,2020,33,6382,10325,28412,9070
4890,-989,-3647,-9374,4496,-508,-334,2020,33,6382,10325,28412,9070
2626,-4404,-7313,-8172,12001,-8647,-1228,1611,296,13037,10871,-26150,4249
4505,-3370,-221,-7804,6403,-9824,-1228,1611,296,13037,10871,-26150,4249
6315,663,3055,5745,-11204,-3289,-1575,1253,374,-26536,11577,17566,2628
4943,-1014,1270,5160,5729,1533,-1575,1253,374,-26536,11577,17566,2628
4746,-787,1065,-6035,5401,-1097,-1507,1352,304,23004,11141,12573,2865
3325,1500,1034,-6035,5401,-1097,-1507,1352,304,23004,11141,12573,2865
2764,1986,1494,-1567,5008,251,-1688,1148,153,18309,10546,14846,1081
3256,909,3548,-1567,5008,251,-1688,1148,153,18309,10546,14846,1081
4762,-398,2395,-3365,4505,-2936,-1735,1087,-28,-2804,9752,2922,11
6049,-1282,1922,-4077,5036,-2736,-1735,1087,-28,-2804,9752,2922,11
6078,-701,2685,-4077,5036,-2736,-1735,1087,-28,-2804,9752,2922,11
6475,-197,2963,-2155,8106,-1043,-1735,895,-616,10842,7444,-8523,-2850
5691,-484,3184,-2155,8106,-1043,-1735,895,-616,10842,7444,-8523,-2850
5927,-1991,4221,-2155,8106,-1043,-1735,895,-616,10842,7444,-8523,-2850
5892,-1554,4492,-4276,10465,613,-837,1297,-1345,-14417,704,13830,-6858
6380,-1904,5004,-4224,10164,656,-837,1297,-1345,-14417,704,13830,-6858
6493,-1878,5077,-4786,9278,1107,-363,1513,-1330,23062,-1995,30282,-7562
5588,-1819,5307,-4882,9091,1787,-363,1513,-1330,23062,-1995,30282,-7562
5862,-1718,5343,-4507,8003,4781,636,1804,-729,32439,-7313,25956,-7323
5794,-1458,4910,-4507,8003,4781,636,1804,-729,32439,-7313,25956,-7323
6063,236,2825,-4507,8003,4781,636,1804,-729,32439,-7313,25956,-7323
4980,948,1774,-4507,8003,4781,636,1804,-729,32439,-7313,25956,-7323
5240,654,1132,-1967,4427,3581,1550,936,955,14771,-13895,-14590,-3385
2488,1941,-232,-1967,4427,3581,1550,936,955,14771,-13895,-14590,-3385
28709,21612,-261,-1967,4427,3581,1550,936,955,14771,-13895,-14590,-3385
13814,13528,12654,788,20485,-4124,808,763,1719,17287,-15556,31386,-2694
11211,5818,9050,7446,8188,4851,808,763,1719,17287,-15556,31386,-2694
13488,1877,15246,7446,8188,4851,808,763,1719,17287,-15556,31386,-2694
8923,242,17261,745,3337,1525,548,936,1736,-14227,-15731,19050,-3766
