2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	9	6	2	8	6	1	100	89	63	1018	1013	1007	26	10	3	32	19	60	4.06	Rain , Snow
2	9	7	5	5	4	3	93	77	62	1018	1014	1011	31	13	10	32	23	58	0.00	Rain
3	3	1	-1	3	-1	-3	93	79	59	1018	1014	1013	31	14	3	29	18	47	1.02	Rain , Snow
4	1	0	-1	-1	-2	-3	95	88	73	1020	1019	1016	31	9	1	26	18	50	2.03	Snow
5	3	1	-1	3	-1	-2	100	91	76	1026	1023	1019	31	10	1	21	13	-	0.76	Rain , Snow
6	7	3	0	4	2	-1	100	86	62	1022	1017	1011	31	9	0	14	5	-	0.00	Fog
7	3	1	-1	1	0	-2	100	94	78	1010	1006	1005	31	4	0	14	8	-	0.00	Fog , Rain
8	9	4	0	4	1	-1	93	74	45	1009	1002	998	31	12	8	32	19	53	3.05	Rain
9	7	6	3	5	2	-1	93	79	59	1002	995	987	26	12	10	29	19	50	5.08	Rain
10	2	1	0	1	-2	-4	93	82	57	996	993	988	31	12	3	29	18	45	0.51	Rain , Snow
11	2	1	0	0	-1	-2	100	87	64	1004	1002	997	31	11	1	26	18	42	0.76	Rain , Snow
12	2	0	-3	-1	-3	-5	93	80	63	1004	1001	996	31	13	10	14	6	-	0.00	Snow
13	1	-2	-4	-1	-3	-4	100	83	62	996	992	988	31	12	3	18	10	-	0.00	Rain , Snow
14	7	3	0	3	2	-1	100	87	63	995	988	985	31	12	5	18	10	-	0.51	Rain , Snow
15	5	3	1	2	1	-1	93	84	59	1020	1008	996	31	12	7	16	8	-	1.02	Rain
16	1	-1	-2	-2	-3	-5	87	79	66	1033	1030	1021	31	12	10	19	10	-	0.00	Snow
17	-1	-2	-3	-2	-3	-5	93	89	77	1031	1018	1013	14	8	1	29	18	-	0.76	Snow
18	5	0	-5	-1	-3	-5	100	77	52	1016	1015	1014	31	12	5	14	6	-	0.00	Fog
19	1	-2	-5	-2	-3	-5	100	82	57	1020	1017	1015	26	10	0	19	6	-	0.00	Fog , Snow
20	2	1	-1	2	-1	-4	100	86	57	1020	1015	1009	18	8	1	26	13	35	4.06	Rain , Snow
21	9	4	1	8	7	2	100	91	80	1011	1010	1008	14	7	3	32	21	60	2.03	Rain
22	8	7	7	7	4	3	93	74	63	1009	1007	1005	19	12	10	29	23	53	0.00	Rain
23	1	0	-1	4	-1	-2	100	90	70	1013	1008	1005	19	8	2	26	11	45	2.03	Fog , Rain , Snow
24	2	-1	-5	-1	-3	-6	100	84	47	1016	1014	1012	31	11	1	19	13	-	1.02	Rain , Snow
25	2	-2	-7	-3	-6	-8	100	77	42	1012	1010	1008	31	13	10	21	6	-	0.00	Snow
26	1	-3	-8	-4	-7	-8	93	70	41	1012	1011	1010	31	15	10	14	6	-	0.00	Fog , Snow
27	1	-2	-6	-4	-6	-8	93	74	53	1009	1008	1007	26	13	6	26	13	-	0.00	 
28	2	-2	-7	-1	-3	-8	100	80	61	1015	1012	1009	19	9	5	29	13	-	0.00	Rain , Snow
29	1	-1	-2	1	-1	-3	100	94	87	1014	1013	1011	8	4	1	29	19	-	0.51	Fog , Rain , Snow
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Mar	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	-1	-2	-3	-3	-4	-5	93	85	67	1015	1014	1012	31	9	3	19	11	-	0.00	Snow
2	3	-1	-4	2	0	-3	100	90	80	1011	1002	997	14	9	4	23	10	-	2.03	Fog , Rain , Snow
3	2	-1	-4	0	-3	-5	93	82	55	1004	1001	999	31	12	8	13	6	-	0.00	Fog , Snow
4	4	-2	-7	-1	-4	-7	93	77	50	1005	1002	998	26	13	8	16	6	-	0.00	Fog
5	3	1	-2	1	-1	-4	93	83	64	998	995	994	19	9	3	19	10	-	0.51	Rain
6	2	1	-1	1	-1	-2	100	91	73	1001	997	994	31	9	1	18	10	-	2.03	Rain , Snow
7	3	0	-3	-2	-3	-6	93	74	41	1005	1002	1000	31	14	10	14	8	-	0.00	Rain , Snow
8	4	-1	-5	0	-3	-6	100	89	60	1016	1011	1006	31	8	0	13	3	-	2.03	Fog , Snow
9	2	-3	-8	-2	-4	-9	100	85	63	1015	1011	1008	31	11	2	29	10	-	0.00	Fog
10	4	1	-1	1	-1	-2	100	83	57	1020	1015	1009	19	7	0	14	8	-	0.00	Fog
11	3	1	-1	0	-2	-4	87	70	52	1026	1023	1020	26	12	9	18	10	-	0.00	 
12	2	1	0	-1	-2	-3	87	81	70	1028	1026	1025	19	11	10	14	8	-	0.00	 
13	6	2	-1	0	-2	-4	93	78	49	1032	1030	1028	31	13	10	32	13	-	0.00	Snow
14	6	2	-2	-3	-4	-8	86	64	27	1031	1029	1025	31	15	10	26	13	-	0.00	Rain
15	4	1	-2	-1	-2	-4	93	79	55	1025	1022	1020	26	10	1	23	10	-	1.02	Snow
16	3	1	-1	-2	-3	-3	93	75	59	1028	1027	1023	31	13	10	32	23	-	0.00	Snow
17	9	3	-2	0	-2	-3	93	67	35	1028	1025	1022	31	13	10	21	14	-	0.00	 
18	12	3	-5	0	-2	-5	100	62	19	1021	1017	1015	31	15	6	23	10	-	0.00	Fog
19	4	1	-3	1	-2	-3	100	76	55	1018	1017	1017	31	10	1	13	5	-	0.00	Fog
20	3	2	1	-1	-2	-3	81	71	59	1017	1015	1014	31	12	10	23	14	-	0.00	Rain
21	6	3	1	2	0	-1	93	77	56	1015	1014	1012	31	14	3	21	14	-	0.00	Rain , Snow
22	4	2	1	1	0	-1	100	82	62	1012	1010	1009	31	11	3	24	11	-	0.51	Rain , Snow
23	6	2	-3	1	-1	-3	100	79	51	1008	1007	1006	31	10	0	18	6	-	0.25	Fog , Rain , Snow
24	6	2	-2	0	-2	-5	93	68	37	1014	1011	1008	31	15	10	14	8	-	0.25	Rain , Snow , Hail
25	4	1	-2	3	1	-4	100	85	67	1014	1012	1010	31	10	3	16	6	-	2.03	Rain
26	7	2	-2	4	2	-3	100	87	61	1020	1018	1014	31	11	3	13	8	-	0.00	Fog , Rain
27	12	4	-3	4	1	-3	100	73	34	1016	1013	1012	31	18	6	23	8	-	0.00	Fog
28	12	6	-1	4	2	-2	100	70	41	1013	1007	1003	31	14	5	26	8	58	3.05	Fog , Rain
29	8	6	2	4	0	-2	93	66	37	1012	1009	1004	31	14	3	32	16	55	2.03	Rain , Hail
30	9	4	0	6	3	-1	93	81	62	1012	1011	1010	31	17	10	19	8	-	0.51	Rain
31	13	9	4	9	7	4	100	91	72	1012	1010	1008	19	7	0	18	6	-	1.02	Fog , Rain
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Apr	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	7	4	1	7	1	-2	100	81	45	1022	1016	1008	31	12	3	29	16	-	2.03	Rain , Snow
2	12	6	-1	2	-1	-3	87	60	30	1022	1020	1018	31	24	10	26	14	-	0.00	 
3	18	9	1	7	3	-1	93	63	35	1017	1014	1012	31	29	19	16	8	-	0.00	 
4	20	12	3	8	6	3	93	65	34	1011	1008	1007	31	23	10	11	5	-	0.00	 
5	22	14	6	9	7	4	100	62	23	1009	1006	1006	31	22	10	21	6	-	0.25	Fog
6	13	9	6	8	3	0	93	62	31	1013	1011	1010	31	15	10	26	14	42	0.25	Rain
7	11	8	5	5	2	-1	76	58	36	1012	1010	1009	31	18	10	29	10	-	0.00	Rain
8	10	7	3	1	-1	-4	87	53	26	1012	1010	1009	31	21	10	11	6	-	0.00	 
9	10	4	-2	1	-1	-3	100	60	30	1010	1008	1007	31	16	10	21	8	-	0.00	Fog
10	9	6	2	2	1	1	93	70	47	1014	1012	1009	31	15	10	21	8	-	0.00	 
11	9	6	3	5	3	2	93	77	57	1014	1013	1012	26	12	8	18	11	-	0.00	 
12	16	8	1	6	4	1	100	69	31	1013	1011	1009	31	12	1	18	6	-	0.00	Fog , Rain
13	16	10	4	10	6	3	100	72	35	1009	1007	1005	31	10	3	27	6	45	3.05	Fog , Rain , Thunderstorm
14	10	6	2	7	4	2	100	81	55	1013	1010	1006	18	10	6	26	11	-	0.25	Fog , Rain
15	11	6	0	6	4	1	100	81	60	1012	1008	1006	26	12	8	21	10	-	0.51	Fog , Rain
16	12	8	5	8	6	5	93	79	57	1007	1005	1003	31	13	10	32	11	45	0.00	Rain
17	10	7	4	7	5	2	100	85	60	1014	1008	1003	31	13	5	14	8	-	1.02	Rain
18	11	7	2	3	0	-2	100	63	31	1021	1018	1015	31	20	10	13	6	-	0.00	 
19	9	4	-2	1	-1	-2	93	64	36	1024	1022	1021	31	16	10	23	10	-	0.00	 
20	12	7	1	1	-2	-3	81	53	24	1028	1027	1025	31	15	10	21	11	-	0.00	Rain
21	17	7	-3	1	-1	-4	93	52	17	1027	1023	1018	31	28	10	10	5	-	0.00	Fog
22	14	7	0	3	0	-2	87	56	23	1018	1016	1013	31	12	10	14	6	-	0.00	 
23	9	4	1	4	0	-4	93	71	34	1013	1008	1006	31	11	3	16	6	-	3.05	Rain , Snow
24	5	1	-2	-1	-3	-7	93	71	35	1010	1008	1008	31	12	2	26	13	45	0.51	Snow , Hail
25	5	1	-2	-1	-4	-8	93	66	30	1009	1007	1004	31	14	9	26	13	37	0.25	Snow
26	4	2	-1	1	-1	-4	100	78	44	1004	1000	998	31	11	2	26	14	-	1.02	Rain , Snow
27	6	3	0	-1	-3	-5	81	65	36	1010	1005	1001	31	13	10	26	14	47	0.00	Rain , Snow
28	8	4	0	-1	-3	-6	87	62	28	1017	1013	1010	31	15	10	21	13	40	0.00	 
29	12	3	-5	0	-3	-5	100	57	24	1019	1018	1017	31	16	10	14	6	-	0.00	 
30	16	8	0	2	-1	-3	75	44	22	1018	1016	1015	31	22	10	23	10	-	0.00	 
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
May	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	14	10	6	3	1	-2	66	48	29	1023	1019	1015	31	23	10	29	21	-	0.00	 
2	16	9	2	4	3	0	87	56	32	1023	1021	1019	31	11	10	26	11	-	0.00	 
3	16	8	1	6	2	-3	95	64	19	1021	1017	1016	26	13	10	26	10	45	0.00	Fog , Rain
4	8	6	4	4	2	1	93	76	52	1027	1025	1021	31	15	10	21	16	-	1.02	Rain
5	16	9	2	6	4	2	100	64	40	1027	1025	1023	31	14	10	21	8	-	0.00	 
6	20	13	6	7	5	3	87	53	23	1022	1019	1017	31	20	10	27	16	-	0.00	 
7	20	13	6	5	3	2	71	41	23	1017	1016	1015	-	-	-	32	18	48	0.00	 
8	19	13	7	6	4	2	71	48	31	1017	1017	1016	10	10	10	34	26	-	0.00	 
9	20	14	8	9	7	5	87	55	27	1018	1017	1017	31	19	10	32	21	48	0.00	 
10	21	14	8	9	7	5	82	57	31	1017	1014	1012	31	24	10	32	18	47	0.00	 
11	18	13	8	9	7	5	93	63	34	1012	1009	1006	31	14	10	35	19	52	0.00	 
12	17	12	8	11	9	6	93	75	54	1006	1002	1000	31	14	10	35	19	52	0.76	Rain
13	19	14	10	11	9	8	94	68	42	1001	998	997	31	16	10	26	16	40	0.00	Rain , Thunderstorm
14	14	9	4	10	3	-3	94	61	32	1010	1006	1001	31	17	10	26	13	-	0.00	 
15	8	5	2	2	-1	-3	93	65	35	1017	1014	1011	31	14	10	27	16	48	0.25	Rain , Hail
16	9	6	2	2	-1	-5	93	63	30	1017	1016	1015	31	15	10	21	13	-	0.00	Rain , Snow , Hail
17	8	6	4	2	1	-2	76	61	47	1017	1016	1016	31	19	10	21	10	-	0.00	Rain
18	14	9	5	4	2	0	81	54	29	1016	1014	1010	31	16	10	16	6	-	0.00	 
19	16	9	3	8	4	1	81	56	34	1016	1011	1009	31	16	10	14	6	-	0.00	 
20	18	13	8	8	6	2	93	57	24	1020	1019	1016	31	18	10	21	11	29	0.00	 
21	21	13	6	8	6	4	87	58	30	1020	1019	1018	31	20	10	16	5	-	0.00	 
22	27	18	8	10	7	5	87	47	17	1018	1013	1009	-	-	-	23	10	-	0.00	 
23	17	14	12	13	12	9	100	77	50	1010	1009	1007	31	11	3	18	11	-	3.05	Rain , Thunderstorm
24	17	14	11	12	11	9	100	83	62	1013	1010	1008	31	13	10	18	10	-	0.51	Rain
25	17	13	9	11	9	8	89	72	53	1015	1014	1013	31	12	10	21	10	-	0.00	 
26	21	14	7	10	8	5	100	62	26	1017	1016	1016	31	14	10	18	6	-	0.00	Fog
27	21	14	8	13	11	8	100	72	40	1017	1016	1016	31	15	8	13	5	-	0.00	Fog , Rain
28	21	14	8	16	13	8	100	79	49	1016	1014	1012	31	15	9	14	6	-	0.76	Fog , Rain , Thunderstorm
29	22	17	12	16	14	12	100	81	55	1012	1008	1004	26	9	1	21	10	-	0.00	 
30	19	15	11	16	12	9	100	73	52	1009	1006	1003	31	14	10	18	10	-	0.00	Rain , Thunderstorm
31	21	15	9	13	11	8	100	76	41	1012	1011	1009	31	15	1	21	6	27	16.00	Fog , Rain , Thunderstorm
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jun	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	20	14	8	15	12	9	100	88	57	1012	1012	1011	31	9	0	16	6	-	23.88	Fog , Rain , Thunderstorm
2	18	14	9	14	12	10	100	92	69	1012	1011	1011	31	7	0	14	5	-	2.03	Fog , Rain , Thunderstorm
3	17	14	11	15	13	11	100	93	77	1012	1011	1011	26	8	2	13	5	-	7.87	Fog , Rain
4	20	15	10	15	13	10	100	83	57	1015	1013	1012	19	10	0	11	5	-	3.05	Fog , Rain , Thunderstorm
5	23	17	10	14	12	10	100	67	35	1019	1017	1015	31	12	0	19	6	-	0.25	Fog , Rain , Thunderstorm
6	23	16	8	16	12	8	100	69	37	1023	1021	1019	31	16	10	21	6	-	2.03	Fog , Rain , Thunderstorm
7	22	15	8	10	8	7	93	55	29	1024	1023	1021	10	10	9	16	8	-	0.00	 
8	23	16	7	13	9	6	88	61	24	1022	1018	1016	31	13	10	14	6	-	0.00	Rain , Thunderstorm
9	18	13	9	12	9	6	97	69	37	1017	1016	1015	31	15	6	14	8	-	0.25	Fog , Rain
10	20	13	6	10	8	5	100	63	31	1015	1013	1011	31	12	6	16	8	-	0.00	Fog
11	17	12	8	11	8	6	88	67	44	1013	1012	1011	31	12	10	14	5	-	0.00	Rain
12	18	14	10	14	12	10	100	89	66	1012	1009	1007	26	12	3	18	6	-	11.94	Rain , Thunderstorm
13	17	14	11	13	12	9	100	86	59	1006	1003	1002	31	11	2	19	8	-	4.06	Fog , Rain , Thunderstorm
14	19	14	9	11	11	9	100	74	45	1002	1002	1000	31	13	9	14	6	-	0.00	Fog , Rain
15	18	14	11	12	10	8	100	78	43	1005	1002	1001	19	10	8	14	8	-	1.02	Rain , Thunderstorm
16	18	12	7	14	11	7	99	79	57	1005	1004	1003	26	12	10	18	6	-	1.02	Fog , Rain
17	15	13	11	13	11	8	100	87	63	1014	1007	1000	31	9	1	26	13	37	4.06	Rain , Thunderstorm
18	20	13	6	12	9	6	100	74	38	1019	1017	1014	31	10	0	21	8	34	2.03	Fog , Rain , Thunderstorm
19	18	13	8	13	11	8	100	79	51	1023	1021	1019	31	14	10	14	6	-	1.02	Fog , Rain
20	21	14	7	11	9	7	100	66	38	1023	1021	1019	19	13	10	11	6	-	0.00	Fog
21	21	16	12	13	11	9	94	73	46	1024	1022	1019	31	13	10	19	8	-	0.00	Rain
22	25	19	12	16	14	11	94	74	40	1026	1026	1025	31	14	10	8	5	-	0.00	Rain
23	28	20	12	18	16	13	100	64	36	1026	1025	1022	10	10	10	21	8	-	0.00	Fog
24	29	21	13	18	16	13	95	57	28	1022	1020	1017	31	31	31	19	10	-	0.00	 
25	28	22	16	21	18	15	100	75	53	1017	1013	1011	31	13	3	14	6	34	0.25	Rain , Thunderstorm
26	21	17	12	16	11	8	100	68	34	1019	1018	1014	31	12	9	23	11	-	7.87	Rain , Thunderstorm
27	20	16	11	11	8	5	88	59	30	1020	1020	1019	31	15	10	19	8	-	0.00	Rain
28	22	16	10	15	11	8	100	68	35	1020	1018	1017	31	15	10	29	8	-	4.06	Fog , Rain , Thunderstorm
29	23	18	13	14	12	10	95	67	32	1017	1015	1014	31	12	10	19	10	37	0.00	Rain
30	22	17	11	15	13	11	100	78	49	1017	1016	1015	31	11	5	14	5	-	1.02	Rain
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	24	18	12	15	13	12	100	68	38	1019	1018	1017	31	15	10	18	6	-	0.00	Fog , Rain
2	23	18	12	16	14	10	100	83	58	1019	1016	1015	31	17	10	18	8	-	3.05	Rain
3	18	12	7	10	8	6	94	67	38	1023	1021	1020	10	10	10	26	10	-	0.25	Rain
4	21	13	4	10	7	4	100	63	27	1023	1022	1020	31	18	3	14	6	-	0.00	Fog
5	23	18	12	13	11	9	88	58	34	1020	1016	1014	31	15	10	29	10	39	0.00	 
6	18	14	11	10	6	4	82	51	28	1021	1018	1015	10	10	10	32	19	50	0.00	 
7	21	13	6	8	6	4	87	52	23	1022	1021	1021	10	10	10	14	6	-	0.00	 
8	26	18	9	12	9	7	82	50	21	1021	1018	1016	31	31	31	18	8	37	0.00	 
9	23	19	14	11	11	9	77	56	34	1020	1019	1017	10	10	10	23	14	-	0.00	 
10	27	18	9	15	13	9	100	61	34	1020	1017	1014	31	27	10	14	6	-	0.00	Fog
11	30	23	16	17	14	12	100	59	25	1014	1013	1012	31	24	10	26	10	48	2.03	Rain , Thunderstorm
12	22	18	15	17	13	9	100	70	39	1015	1014	1013	31	13	10	16	6	-	0.00	Rain
13	20	16	12	14	12	9	100	74	44	1014	1013	1012	31	12	10	19	8	-	0.25	Rain , Thunderstorm
14	13	11	10	12	10	8	100	89	70	1018	1014	1012	31	10	2	26	13	-	5.08	Rain
15	15	11	7	9	8	5	100	74	47	1025	1023	1019	31	12	5	26	14	-	0.00	Rain
16	21	13	4	11	7	4	100	61	28	1026	1024	1023	31	19	10	21	8	-	0.00	Fog
17	20	17	14	17	14	11	100	85	57	1023	1022	1021	31	12	9	19	10	-	5.08	Rain , Thunderstorm
18	23	18	12	15	12	9	100	65	36	1023	1022	1021	31	13	6	21	10	-	0.00	Fog
19	26	18	9	13	12	10	100	62	33	1024	1023	1022	31	16	10	14	6	-	0.00	 
20	27	19	11	15	13	11	98	60	28	1022	1020	1017	31	23	10	14	6	26	0.00	Fog
21	20	17	13	18	15	12	100	87	59	1018	1017	1016	31	12	2	21	5	-	7.87	Fog , Rain , Thunderstorm
22	26	20	14	17	16	14	100	76	43	1019	1017	1017	31	8	0	14	6	-	0.00	Fog
23	26	20	14	19	16	14	100	76	46	1019	1018	1017	31	18	6	18	8	-	2.03	Rain , Thunderstorm
24	23	19	15	18	17	15	100	90	67	1021	1020	1019	14	7	0	13	3	-	1.02	Fog , Rain , Thunderstorm
25	26	20	14	19	16	13	100	75	38	1020	1019	1019	31	7	0	14	5	-	0.00	Fog , Rain
26	25	20	15	18	16	14	100	76	52	1021	1020	1020	31	16	8	14	5	-	0.00	Fog , Rain , Thunderstorm
27	23	19	14	18	16	14	100	88	58	1021	1018	1017	19	10	0	19	5	39	7.87	Fog , Rain , Thunderstorm
28	23	18	13	16	14	12	100	72	41	1019	1018	1016	31	9	3	14	6	-	0.00	Fog
29	22	18	14	16	14	13	100	77	44	1016	1015	1015	31	11	3	26	8	-	2.03	Rain
30	25	19	12	15	13	12	100	69	39	1016	1015	1014	31	12	10	21	8	-	0.00	Fog , Rain
31	21	17	12	18	15	12	100	91	68	1015	1013	1013	31	11	1	14	6	-	5.08	Rain , Thunderstorm
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	20	14	9	14	10	8	100	70	37	1020	1019	1015	31	11	10	19	10	-	3.05	Rain
2	17	12	7	13	11	7	100	87	59	1020	1018	1017	31	10	3	14	6	-	3.05	Rain
3	19	16	13	16	14	13	100	87	70	1018	1016	1015	31	13	6	18	10	-	0.25	Rain
4	26	19	12	16	14	12	100	68	36	1015	1014	1012	31	17	9	14	6	-	5.08	Fog
5	18	16	13	15	12	10	100	79	51	1022	1016	1012	31	11	5	21	11	-	5.08	Rain
6	19	14	9	13	11	9	100	72	45	1028	1025	1022	31	11	0	19	10	-	0.00	Fog , Rain
7	23	16	8	12	10	7	100	65	29	1029	1028	1025	31	14	10	19	8	-	0.00	Fog
8	25	17	9	14	12	10	100	62	34	1025	1021	1019	31	14	10	19	8	-	0.00	 
9	16	13	11	14	12	10	100	87	67	1020	1020	1019	31	12	3	18	5	-	3.05	Rain
10	14	10	6	10	8	5	100	85	59	1021	1019	1018	31	11	5	23	5	-	6.10	Fog , Rain , Thunderstorm
11	16	9	3	7	4	1	100	73	28	1024	1023	1021	31	7	0	21	6	-	0.00	Fog
12	14	11	7	14	10	5	100	86	70	1026	1024	1022	31	11	5	16	10	-	0.25	Rain
13	23	18	14	15	13	12	100	74	43	1026	1024	1023	31	10	8	18	11	-	0.00	 
14	23	17	11	14	12	11	100	68	38	1024	1023	1022	31	13	10	19	8	-	0.00	Fog
15	22	16	10	13	11	9	100	69	39	1024	1023	1021	31	18	10	14	5	-	0.00	Fog
16	20	14	9	10	9	7	94	65	35	1022	1019	1016	31	15	10	14	5	-	0.00	 
17	19	12	4	9	7	3	100	64	27	1016	1015	1013	31	17	10	11	5	-	0.00	Fog
18	22	13	4	9	7	4	100	61	24	1014	1011	1010	31	19	10	16	5	-	0.00	Fog
19	24	16	6	13	8	4	100	59	19	1014	1013	1012	31	20	10	11	5	-	0.00	Fog
20	26	19	13	16	13	10	100	66	28	1017	1015	1014	31	16	10	11	5	-	0.25	Rain
21	20	17	13	15	11	8	100	76	36	1023	1019	1017	31	15	6	27	11	45	1.02	Rain
22	20	16	11	11	9	8	88	68	37	1029	1027	1024	31	13	10	21	11	-	0.00	 
23	25	18	10	14	12	9	94	64	31	1029	1028	1027	31	17	10	14	6	-	0.00	 
24	26	18	11	15	13	11	100	64	30	1028	1027	1025	31	17	10	13	5	-	0.00	Fog
25	26	18	11	14	12	11	100	61	30	1025	1023	1021	10	10	10	21	10	-	0.00	Fog
26	28	20	12	14	12	10	82	56	23	1022	1021	1020	-	-	-	19	10	-	0.00	 
27	29	20	11	15	13	10	100	57	24	1022	1021	1020	10	10	10	18	6	-	0.00	Fog
28	30	21	11	16	13	9	88	57	27	1020	1017	1016	31	12	10	23	6	-	2.03	Rain , Thunderstorm
29	23	18	13	16	13	10	100	71	36	1022	1019	1016	31	20	9	19	8	-	0.00	Fog
30	21	14	8	12	8	6	100	62	27	1027	1025	1023	26	13	10	14	5	-	0.00	Fog
31	23	14	5	8	7	4	93	56	22	1026	1024	1021	31	15	10	16	8	-	0.00	Fog
2016	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
