14632,-2112,16334,-1277,1000,545,1379,-1477,329,-25506,-10215,5543,10517
10649,-3864,15128,-96,215,275,1385,-1470,336,-11241,-10050,-12340,10703
16375,-2073,13359,-522,-506,324,1385,-1470,336,-11241,-10050,-12340,10703
10730,678,15821,153,-1806,-248,1400,-1456,332,349,-10081,-11886,10705
15672,175,9295,881,-1411,143,1400,-1456,332,349,-10081,-11886,10705
11492,170,10160,-200,-2321,-83,1435,-1428,307,-528,-10116,-26867,10647
10542,1148,6511,-200,-2321,-83,1435,-1428,307,-528,-10116,-26867,10647
7204,1124,6737,563,-1884,-374,1472,-1407,211,20672,-10012,-1876,10744
2963,-328,4891,563,-1884,-374,1472,-1407,211,20672,-10012,-1876,10744
2298,333,3131,2162,-1914,-700,1495,-1389,165,-20925,-10059,-13138,10956
-2162,1457,6089,2162,-1914,-700,1495,-1389,165,-20925,-10059,-13138,10956
-1226,444,6792,4291,-5684,1975,1485,-1394,208,16983,-10614,-18416,10424
1219,-321,433,4291,-5684,1975,1485,-1394,208,16983,-10614,-18416,10424
3994,-211,-621,3551,-11506,695,1450,-1445,-49,8245,-10632,-4218,10991
8665,10966,4115,11243,-11229,-717,1450,-1445,-49,8245,-10632,-4218,10991
-1532,7980,5216,10984,4390,262,1434,-1454,146,-12734,-11815,-28379,9105
-1025,-2859,3067,-202,22300,-2222,1434,-1454,146,-12734,-11815,-28379,9105
3439,2996,-7110,-9944,-10827,-3100,1436,-1404,397,23384,-11936,9197,9251
202,2107,4923,1166,-11427,-954,1436,-1404,397,23384,-11936,9197,9251
-3062,2230,1773,7414,19605,-3642,1512,-1224,636,16713,-12544,16108,7998
4894,1296,-1338,1399,7285,-2900,1512,-1224,636,16713,-12544,16108,7998
3602,1459,-615,-304,-6510,-3074,1632,-1075,609,9120,-12326,-20806,7854
2103,1745,2019,653,6531,-4552,1632,-1075,609,9120,-12326,-20806,7854
3244,1729,1299,4841,2812,-3276,1626,-793,958,14720,-12775,-6860,6629
4022,925,1051,2025,2206,-4488,1644,-591,1067,-13814,-12729,-2264,4599
3995,536,-36,3841,2844,-4929,1644,-591,1067,-13814,-12729,-2264,4599
3915,499,500,4907,2575,-5288,1446,341,1408,-22682,-12494,-20523,2223
4162,367,282,5616,2654,-5506,1446,341,1408,-22682,-12494,-20523,2223
4157,-703,1237,5010,1724,-5614,1245,822,1402,-10114,-12051,22184,342
3970,-341,1359,5404,2039,-5580,1245,822,1402,-10114,-12051,22184,342
3686,-473,1209,6560,2421,-5045,985,1265,1273,4535,-11422,14693,-1735
2464,1230,-256,7068,2698,-4734,985,1265,1273,4535,-11422,14693,-1735
3333,263,108,9598,1309,-5448,675,1676,962,-6206,-10628,-7674,-3870
3018,450,-872,10079,638,-5842,675,1676,962,-6206,-10628,-7674,-3870
2882,809,-1205,8558,304,-4746,357,1971,424,3682,-9203,19338,-6069
2631,2199,-1718,9243,595,-4420,357,1971,424,3682,-9203,19338,-6069
2821,2354,-1703,11110,75,-3831,95,2033,-221,-19655,-7580,5125,-8172
3484,778,-1247,11339,-220,-3681,95,2033,-221,-19655,-7580,5125,-8172
3283,1385,-1616,8905,-1383,-2562,-118,1845,-880,-12185,-5619,-1163,-9477
3290,3134,-1885,8454,-1439,-2047,-118,1845,-880,-12185,-5619,-1163,-9477
3314,3519,-1174,13011,-1459,-1658,-266,1457,-1413,2376,-3576,23447,-10405
3064,3128,-751,14430,-1183,-1291,-266,1457,-1413,2376,-3576,23447,-10405
3343,2584,-1961,10747,-1295,-384,-346,749,-1874,11628,-1088,-25389,-11108
3706,2789,-2353,9360,-2763,258,-346,749,-1874,11628,-1088,-25389,-11108
3903,2702,-2253,10178,-1371,760,-457,162,-1989,-26715,929,-7321,-10781
3613,524,1131,10887,-1434,1327,-500,-277,-1966,-30888,6506,-21943,6058
3809,74,592,3499,6580,4164,-1755,-456,-951,11580,5090,-21946,8874
4398,-1160,1261,2689,6207,3682,-1755,-456,-951,11580,5090,-21946,8874
4519,-1043,1431,3944,7226,3025,-1268,-425,-1550,-31831,2174,-15444,11715
4641,-997,1997,4143,7468,2774,-1268,-425,-1550,-31831,2174,-15444,11715
4522,-1078,2163,3884,7903,2248,-896,-555,-1755,-6095,362,4504,12561
4781,-1031,2437,3649,8089,1957,-896,-555,-1755,-6095,362,4504,12561
5130,-779,2182,3217,8139,1053,-447,-727,-1861,-6095,362,4504,12561
5552,-515,2090,1998,7933,364,31,-873,-1852,-11621,-3130,7154,13595
