8377,9664,23109,3478,288,980,893,-1080,-1492,-27848,-3808,-16442,-65
10707,9064,17251,-1625,-1033,483,860,-1059,-1527,10257,-3670,-19862,-78
9692,3778,8909,-3202,-3299,1237,706,-979,-1654,2131,-3027,-24648,159
141,220,12791,-3202,-3299,1237,706,-979,-1654,-26167,-1999,9981,38
2351,2017,8716,1243,-3435,1567,403,-852,-1817,22472,-1706,-9191,220
2842,-65,9012,1243,-3435,1567,403,-852,-1817,22472,-1706,-9191,220
-2978,-3952,634,1243,-3435,1567,403,-852,-1817,18852,1514,11644,-211
1135,-892,2061,-1293,-2189,-3501,-457,-518,-1927,23079,1921,-5351,-277
5386,-7146,-996,-1293,-2189,-3501,-915,-658,-1709,-26882,3946,-6668,-539
1677,5010,5461,-6227,-19349,-2506,-1277,-852,-1355,3976,5745,-28934,-626
-694,1204,3462,20783,6915,12276,-1273,-1006,-1248,-30496,5296,-1129,1275
4648,-3679,-3628,20783,6915,12276,-1273,-1006,-1248,23223,1768,2277,-1016
2622,-2578,-3449,-3052,3042,6972,-363,-832,-1835,-4491,1567,-26950,-362
1698,948,-130,-3052,3042,6972,-363,-832,-1835,-4491,1567,-26950,-362
3448,1913,474,-3052,3042,6972,-363,-832,-1835,19076,805,-13990,1993
3014,777,518,1122,4303,-662,-253,-1142,-1680,28790,433,-14353,1991
3524,-1044,-813,1122,4303,-662,-253,-1142,-1680,17255,-480,-11279,2259
3552,-682,-2854,-990,5432,-1342,78,-1125,-1709,23496,-963,7078,2075
2666,-68,-103,-990,5432,-1342,1001,-1681,-603,-21565,-6476,-26208,2457
2764,-416,149,3860,2724,-1416,1001,-1681,-603,-21565,-6476,-26208,2457
2778,-399,96,4690,829,-2971,1568,-447,1238,15113,-11652,1965,-2809
2666,-376,-84,4677,678,-3018,1568,-447,1238,15113,-11652,1965,-2809
2703,-215,206,4677,678,-3018,1568,-447,1238,22413,-11927,-27799,-5997
2688,-109,286,5827,-779,-2988,1544,635,1185,32641,-11855,-22278,-6232
2641,87,254,5964,-1804,-2584,1481,1175,785,32641,-11855,-22278,-6232
2687,146,146,6363,-2706,-1591,1327,1556,-101,26070,-9207,-13133,-11828
2718,292,140,6399,-2934,-1392,1327,1556,-101,-26316,-8426,979,-12797
2706,262,123,6587,-3276,-986,1237,1536,-548,30123,-7995,18892,-12983
2414,180,286,6884,-3878,211,1237,1536,-548,30123,-7995,18892,-12983
2382,104,183,5922,-3215,1465,668,391,-1895,30399,-1659,29755,-16012
2411,-129,100,5814,-3073,1649,555,129,-1966,10754,-601,25897,-16283
2531,-316,-189,5711,-2760,1996,555,129,-1966,10754,-601,25897,-16283
2573,-375,-236,5494,-2146,2532,337,-389,-1982,2522,1478,15511,-16324
2651,-462,-343,5389,-1987,2686,230,-631,-1934,24020,2467,-873,-15876
3262,-610,-56,5389,-1987,2686,230,-631,-1934,24020,2467,-873,-15876
3349,-569,0,4748,209,4405,-368,-1517,-1324,29148,6879,30290,-14218
3379,-485,275,4672,312,4586,-368,-1517,-1324,-5002,7568,11345,-13780
3437,-572,244,4308,970,4792,-574,-1627,-1102,-14541,7868,7103,-13541
3315,-690,403,4308,970,4792,-574,-1627,-1102,-14541,7868,7103,-13541
3374,-648,286,3832,1675,4817,-773,-1655,-925,-28229,8574,-6033,-12312
3333,-546,753,3608,1865,4761,-773,-1655,-925,-30702,8930,-20516,-11857
3237,-580,810,3596,2089,4867,-967,-1625,-786,6142,9087,-18411,-11336
3407,-595,599,3596,2089,4867,-967,-1625,-786,6142,9087,-18411,-11336
3506,-514,749,2848,2469,4857,-1151,-1536,-713,-28057,9342,16308,-10433
3557,-177,907,3002,2414,4862,-1151,-1536,-713,-28057,9342,16308,-10433
3403,-123,908,2785,2993,4673,-1313,-1417,-678,30078,9456,26271,-9370
3317,68,946,2484,3290,4514,-1313,-1417,-678,30078,9456,26271,-9370
3264,104,1083,1917,3557,4159,-1422,-1281,-728,20502,9267,-15337,-7996
3567,-152,1239,1639,3658,4045,-1422,-1281,-728,20502,9267,-15337,-7996
3496,-375,1403,1136,4111,3804,-1476,-1139,-847,-26222,8818,-4012,-7184
3428,-154,1659,722,4333,3663,-1476,-1139,-847,-26222,8818,-4012,-7184
3464,10,1957,990,5053,3701,-1457,-996,-1038,-3449,8053,72,-6400
2997,-106,1899,663,5457,3723,-1457,-996,-1038,-3449,8053,72,-6400
2821,-7,2013,-491,6170,3667,-1349,-839,-1292,12662,6919,-1980,-5384
3052,-345,2085,-464,6176,3807,-1349,-839,-1292,12662,6919,-1980,-5384
2977,-156,2090,-1323,5921,3776,-1161,-653,-1555,2824,5550,-12636,-4402
2538,-171,1773,-565,6362,3640,-1161,-653,-1555,2824,5550,-12636,-4402
2239,-148,1820,-690,5950,2631,-196,-276,-2019,-720,895,-5733,-1559
2928,-352,1349,-409,5792,2447,-196,-276,-2019,-720,895,-5733,-1559
2805,-381,1013,-298,5282,1796,154,-249,-2026,3698,-555,-22157,-855
3453,82,138,207,5321,1574,154,-249,-2026,3698,-555,-22157,-855
4328,39,-1182,415,4535,878,474,-280,-1972,-22699,-1876,-12269,-560
5535,-106,-3199,-354,4431,763,474,-280,-1972,-22699,-1876,-12269,-560
5735,-698,-4066,-555,4180,1372,762,-270,-1881,-16321,-3095,31255,-134
14580,9354,-841,535,2797,2546,762,-270,-1881,-16321,-3095,31255,-134
20698,9080,-25077,2313,-6634,5491,779,-451,-1839,-5167,-3271,-13672,714
-5384,-979,4718,2431,-17118,4100,779,-451,-1839,-5167,-3271,-13672,714
7169,3605,1462,-83,15946,-6898,1020,-488,-1707,16710,-4354,174,512
-426,11534,14507,-17,-8829,-7168,1020,-488,-1707,16710,-4354,174,512
1467,6045,16808,7817,3786,1701,956,-677,-1679,-26974,-3967,11234,-213
11981,6623,16629,170,1302,560,956,-677,-1679,-26974,-3967,11234,-213
6467,1503,22715,2887,3114,-1354,1079,-645,-1616,22442,-4504,32116,-387
5094,8673,21463,2501,1993,-433,1079,-645,-1616,22442,-4504,32116,-387
10982,12027,20278,3239,1983,-691,1261,-728,-1439,4062,-5334,-12758,-562
9091,5529,22777,2123,3374,-1047,1261,-728,-1439,4062,-5334,-12758,-562
