12162,10654,14873,11149,-3856,8054,1568,87,1314,-15962,-2110,16249,-6849
8008,10962,13978,1454,1215,-637,1497,458,1319,13668,-347,-14567,-6457
11230,11364,15835,944,-915,467,1497,458,1319,13668,-347,-14567,-6457
7851,11149,12628,953,-243,126,1520,508,1274,-28621,-226,20228,-6833
8731,9024,13776,-54,-1219,1440,1520,508,1274,-28621,-226,20228,-6833
7072,8627,10074,-647,328,525,1527,510,1264,-16919,-33,-8102,-6688
3770,5898,7647,-2541,-1847,1080,1596,413,1213,-775,-16,22151,-7082
4904,3481,6702,-3693,-2729,1344,1596,413,1213,-775,-16,22151,-7082
-1222,1849,10026,-1377,-3735,1202,1725,249,1074,-6220,-175,9948,-7898
-2366,-1061,11493,-808,-4564,1287,1725,249,1074,-6220,-175,9948,-7898
-8929,-3552,9990,-3310,-5658,159,1875,138,811,2943,-318,20378,-9137
5555,2637,2288,-4189,-7451,-116,1875,138,811,2943,-318,20378,-9137
3669,-7118,6777,769,-7967,349,2013,95,363,-18345,-970,18440,-10680
-3072,-179,331,980,-3126,2026,2013,95,363,-18345,-970,18440,-10680
-4261,1085,3176,-61,7832,5249,2001,-76,428,-16437,-878,-18129,-10311
3509,427,4635,6074,2943,7999,2001,-76,428,-16437,-878,-18129,-10311
3006,-1464,2186,364,5292,-2320,1943,-220,608,-21786,480,13979,-9674
3591,-1520,1193,-2811,6889,15,1943,-220,608,-21786,480,13979,-9674
4429,-1417,1919,3266,4310,2447,1789,-283,954,-20199,524,90,-8448
4212,-81,286,3984,4003,2486,1789,-283,954,-20199,524,90,-8448
3986,-171,471,1587,4938,3083,1611,-335,1218,-20199,524,90,-8448
2245,1179,1657,2792,4429,3629,1611,-335,1218,-12682,1417,14943,-7366
3529,818,1413,4389,3391,4550,1389,-375,1456,-12682,1417,14943,-7366
3946,257,94,2752,3352,2597,1389,-375,1456,30298,2697,27853,-6292
4033,7,246,2103,3888,970,1194,-344,1627,30298,2697,27853,-6292
2496,354,632,2944,4246,286,1194,-344,1627,-32565,3370,-20514,-5201
2593,251,940,7251,-3984,319,-193,1805,-946,-13264,824,10399,2856
2650,293,974,7374,-4130,455,-227,1728,-1075,-13264,824,10399,2856
2497,330,978,7205,-4116,626,-264,1642,-1194,-14280,61,27399,2411
2727,-34,602,7205,-4116,626,-264,1642,-1194,-14280,61,27399,2411
2750,-107,449,6384,-3966,1248,-385,1363,-1478,17268,-990,-5899,1768
2705,-111,68,6203,-4095,1528,-385,1363,-1478,17268,-990,-5899,1768
2709,-41,-21,6094,-4131,2035,-516,1078,-1662,21685,-1942,-8444,991
2936,314,-159,5932,-4252,2229,-516,1078,-1662,21685,-1942,-8444,991
2874,363,140,6075,-4406,2539,-678,795,-1761,18546,-2879,-11551,-302
2963,538,221,6052,-4308,2736,-678,795,-1761,18546,-2879,-11551,-302
2985,424,336,5509,-4008,3126,-850,539,-1783,-3380,-3718,26546,-1433
2987,203,385,5417,-3751,3343,-850,539,-1783,-3380,-3718,26546,-1433
3003,115,343,4656,-3531,3691,-1002,355,-1750,-121,-4360,-31941,-2685
3114,372,-201,4601,-3427,3892,-1002,355,-1750,-121,-4360,-31941,-2685
3084,251,-242,4125,-3076,4274,-1139,255,-1682,-29284,-4888,837,-4349
3015,-117,-246,4107,-3012,4396,-1139,255,-1682,-29284,-4888,837,-4349
3283,-573,-168,3524,-2965,4342,-1258,221,-1600,15369,-5321,-19621,-5453
3382,-679,253,3390,-3018,4198,-1258,221,-1600,15369,-5321,-19621,-5453
3427,-512,289,3749,-2664,4390,-1364,226,-1510,29566,-5691,-31159,-6778
3414,-75,81,4039,-2372,4668,-1364,226,-1510,29566,-5691,-31159,-6778
3451,-179,106,4039,-2372,4668,-1364,226,-1510,29566,-5691,-31159,-6778
3388,-524,523,2882,-1612,4849,-1453,335,-1402,-10028,-5909,-31301,-9083
3344,-1253,529,2589,-1441,4783,-1453,335,-1402,-10028,-5909,-31301,-9083
3570,-1341,440,2031,-1136,4620,-1450,452,-1373,3300,-5988,6280,-10216
3672,-847,437,2504,-1061,4678,-1450,452,-1373,3300,-5988,6280,-10216
3872,-624,437,3285,-550,5170,-1406,550,-1383,19911,-5860,22040,-11434
4121,-981,-30,3019,-444,5135,-1406,550,-1383,19911,-5860,22040,-11434
4656,-565,895,3019,-444,5135,-1406,550,-1383,19911,-5860,22040,-11434
4688,-238,713,3019,-444,5135,-1406,550,-1383,19911,-5860,22040,-11434
4294,-291,854,1756,5097,5130,-308,816,-1852,-30196,-3567,-1480,-15110
3085,-481,2066,1744,5178,5044,-308,816,-1852,-30196,-3567,-1480,-15110
2863,-62,2430,1869,4249,4788,116,721,-1913,1297,-2760,30981,-15751
3621,-805,2158,1828,3658,4917,116,721,-1913,1297,-2760,30981,-15751
4255,417,2056,1828,3658,4917,116,721,-1913,1297,-2760,30981,-15751
3451,644,2477,2919,4259,5336,774,361,-1861,29676,-1213,21580,-16044
2635,526,2427,2310,4831,4917,774,361,-1861,29676,-1213,21580,-16044
2460,417,2298,-79,4905,3606,1100,155,-1720,-31787,-547,-24593,-15713
2800,429,2320,-390,4548,3267,1100,155,-1720,-31787,-547,-24593,-15713
2722,482,2133,-763,4229,2770,1347,61,-1540,8482,-422,164,-15360
2897,905,2452,-983,4369,2578,1347,61,-1540,8482,-422,164,-15360
3746,854,2159,-790,4304,2546,1556,-18,-1330,24542,-426,-9185,-14628
3358,403,1132,-1127,4364,2323,1556,-18,-1330,24542,-426,-9185,-14628
3539,874,1208,-1127,4364,2323,1556,-18,-1330,24542,-426,-9185,-14628
4105,336,1349,-1058,6112,1914,2009,-216,-332,31654,-1008,29303,-12174
4164,-133,113,-1697,6317,1912,2009,-216,-332,31654,-1008,29303,-12174
2975,-227,-249,-2083,6587,1535,2021,-318,73,-19776,-1361,9000,-10973
3639,-187,-904,-1030,6554,2199,2021,-318,73,-19776,-1361,9000,-10973
3056,-394,-930,-1262,2980,2333,1952,-474,395,-1649,-1383,-30768,-9849
2934,1564,-1280,-157,3097,3105,1952,-474,395,-1649,-1383,-30768,-9849
1473,1160,-603,2098,1825,5094,1839,-705,558,-17728,-637,28163,-9106
32748,11626,-15390,2501,2719,4671,1839,-705,558,-17728,-637,28163,-9106
