1821,-1911,21042,1191,922,-1100,-653,-471,1882,-15690,-8752,11545,-1235
6183,-718,14622,1582,747,-506,-653,-471,1882,-15690,-8752,11545,-1235
3457,-482,13926,397,-2341,-45,-591,-412,1916,-5556,-8688,-8536,-1058
7044,-859,12286,1372,-4879,713,-315,-326,1996,-31293,-9000,-24102,-351
5668,-900,9437,59,-3515,-556,-315,-326,1996,-31293,-9000,-24102,-351
-404,-3342,8184,462,-5776,-512,24,-293,2026,-7589,-9039,22020,598
-3373,-3607,2553,511,-6908,-654,24,-293,2026,-7589,-9039,22020,598
-5803,-4816,2323,-2179,-10649,-1113,555,-312,1946,-16782,-8921,28930,2673
1282,115,5125,-2153,-10995,-2343,555,-312,1946,-16782,-8921,28930,2673
10407,-3368,-1590,-1637,-16201,-3976,1341,-308,1516,-12507,-8241,2100,5384
10363,-7369,-3059,-1637,-16201,-3976,1341,-308,1516,-12507,-8241,2100,5384
4822,3861,142,5729,9211,-5147,1594,-90,1281,2735,-7077,29942,6516
2636,2075,-514,7496,11263,7010,1594,-90,1281,2735,-7077,29942,6516
1119,-1377,1518,7496,11263,7010,1196,78,1659,12872,-10370,22348,3415
7708,-1960,-2126,-2019,14174,-7745,1196,78,1659,12872,-10370,22348,3415
861,377,1545,-1715,13158,-8692,287,105,2024,-26404,-8922,-885,764
3274,-390,1093,7965,2792,10840,-89,491,1986,-17878,-10659,-59,-1537
4776,-1078,-1633,4582,3911,4067,-89,491,1986,-17878,-10659,-59,-1537
3452,-337,-194,3072,4132,1619,-263,702,1905,-11263,-11200,8874,-2782
3867,-643,-1068,8761,4368,1169,-379,1168,1638,32050,-11315,21904,-4779
3388,-81,-152,9022,4333,157,-379,1168,1638,32050,-11315,21904,-4779
3309,258,242,11250,4470,-894,-582,1614,1116,-4254,-10521,15051,-7366
3336,-627,342,10180,4442,-1521,-582,1614,1116,-4254,-10521,15051,-7366
3334,-855,434,9061,3638,-1731,-772,1831,492,2186,-9236,27180,-9366
3068,-320,94,9293,3289,-1520,-772,1831,492,2186,-9236,27180,-9366
2827,-340,665,11096,1142,-32,-851,1677,-808,5196,-5783,-14311,-12600
3282,146,884,9929,-4610,763,-985,901,-1552,12576,-1219,1327,-13307
3059,378,1186,9006,-4979,681,-1212,442,-1590,-28346,1347,17346,-12733
2568,500,1772,8722,-4616,743,-1212,442,-1590,-28346,1347,17346,-12733
2456,334,1727,7649,-4448,958,-1427,68,-1467,-26403,3575,-11844,-11823
2449,181,1585,6980,-4566,1013,-1427,68,-1467,-26403,3575,-11844,-11823
2715,283,1477,6606,-4479,1364,-1427,68,-1467,-26403,3575,-11844,-11823
2587,507,1534,6455,-3728,2280,-1785,-299,-957,-16145,7023,-8651,-9506
2256,593,1478,6173,-3201,2622,-1785,-299,-957,-16145,7023,-8651,-9506
2043,503,1406,5379,-2642,3359,-1894,-286,-724,32164,8149,29552,-8333
1672,485,1271,5085,-2526,3688,-1894,-286,-724,32164,8149,29552,-8333
1590,462,1106,4512,-2765,4246,-1974,-141,-526,-29094,8909,-25675,-6757
1616,407,1012,4286,-3008,4391,-1974,-141,-526,-29094,8909,-25675,-6757
2047,-171,962,4139,-3364,4517,-1974,-141,-526,-29094,8909,-25675,-6757
2272,-149,1167,3706,-3766,4309,-2015,347,-105,31696,10141,20471,-3249
1899,-14,1290,3855,-3274,4304,-2015,347,-105,31696,10141,20471,-3249
1644,-178,1228,2840,-2410,4358,-1951,619,31,14747,10474,-16424,-1601
1717,-544,1084,2583,-1952,4579,-1951,619,31,14747,10474,-16424,-1601
1861,-976,756,2240,-1628,4899,-1832,910,85,1755,10450,3383,-499
1966,-957,952,2569,-918,5457,-1651,1207,81,-18915,10179,4393,1041
2358,-1222,908,2932,-694,5671,-1651,1207,81,-18915,10179,4393,1041
2387,-1486,960,2761,-865,5832,-1401,1493,-1,22976,9670,14821,2617
2875,-1547,1508,2761,-865,5832,-1401,1493,-1,22976,9670,14821,2617
2736,-1772,1647,3801,685,6740,-1401,1493,-1,22976,9670,14821,2617
2755,-2455,3607,3831,1661,7862,-614,1906,-428,22976,9670,14821,2617
4256,-1501,5627,293,6034,4063,840,1696,-780,22976,9670,14821,2617
3661,-1348,6115,-2801,7701,4433,1635,1173,375,-26334,-2597,-26516,7064
3742,-979,6217,-2761,7112,4529,1635,1173,375,-26334,-2597,-26516,7064
3730,-714,6305,-3212,7131,4242,1637,871,867,-6558,-4002,26239,6246
3835,-620,6312,-3433,7392,3753,1637,871,867,-6558,-4002,26239,6246
3900,-457,6115,-3633,7215,3151,1461,562,1319,-12467,-5093,30546,5239
4025,-499,5444,-3633,7215,3151,1461,562,1319,-12467,-5093,30546,5239
4015,-496,5267,-3351,6373,3297,1175,253,1657,-30964,-5957,-8260,4319
3572,-575,4336,-3227,6102,3378,1175,253,1657,-30964,-5957,-8260,4319
3265,-223,4037,-3227,6102,3378,1175,253,1657,-30964,-5957,-8260,4319
7910,977,-345,-3832,5384,3764,487,-351,1957,-30964,-5957,-8260,4319
6428,1911,-2153,-564,2620,6686,-175,-715,1911,15908,-9290,-28386,1169
11348,-1541,16225,-564,2620,6686,-175,-715,1911,15908,-9290,-28386,1169
4043,-2113,18955,728,-1309,-541,-276,-439,1981,16366,-9712,28406,110
