2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
18	26	18	10	12	9	7	82	59	31	1021	1017	1014	31	14	10	27	13	-	0.51	Thunderstorm
19	14	11	8	12	6	1	94	67	38	1024	1020	1017	31	11	10	16	8	-	5.08	Rain
20	9	8	6	7	5	3	100	81	69	1027	1025	1024	31	11	7	21	14	-	0.76	Rain
21	18	11	4	9	6	3	87	69	50	1025	1019	1014	31	11	10	23	16	-	0.00	 
22	19	12	4	11	8	4	100	76	49	1017	1015	1013	14	10	7	19	10	-	0.00	 
23	18	13	8	9	7	5	94	70	36	1023	1020	1017	26	8	4	32	13	42	0.00	 
24	21	13	6	9	6	3	87	62	29	1027	1025	1023	26	15	10	16	11	-	0.00	 
25	23	16	8	10	8	6	87	58	30	1026	1024	1020	-	-	-	16	13	-	0.00	 
26	25	17	8	12	8	6	87	56	23	1020	1011	1002	10	10	10	26	13	-	0.25	Rain
27	16	12	8	12	9	7	94	81	59	1006	1004	1002	31	11	8	27	16	-	0.51	Rain , Thunderstorm
28	9	7	4	7	5	4	100	87	71	1017	1012	1005	31	10	3	29	19	-	0.00	Rain , Thunderstorm
29	12	9	6	9	7	5	93	84	74	1021	1017	1015	26	9	4	19	8	-	0.25	Rain
30	16	12	7	10	8	6	93	80	59	1022	1020	1018	19	10	6	26	13	-	0.25	Rain
2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
May	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	13	10	7	9	8	6	100	89	74	1025	1022	1019	10	7	2	21	14	-	1.02	Rain , Thunderstorm
2	16	12	8	12	9	8	100	91	74	1021	1018	1016	8	4	0	23	10	-	0.00	Fog , Rain , Thunderstorm
3	12	10	9	10	9	7	100	91	77	1016	1015	1014	26	8	3	24	16	-	0.25	Rain
4	18	12	6	11	8	5	94	80	59	1020	1017	1016	14	9	5	26	8	47	0.00	Rain , Hail , Thunderstorm
5	17	12	8	12	10	7	100	82	63	1024	1023	1020	31	11	9	21	11	-	0.00	Rain
6	17	12	8	14	11	7	94	87	77	1023	1020	1017	14	9	6	19	10	-	0.51	Rain
7	21	17	13	15	14	12	100	85	61	1017	1015	1014	26	9	4	29	11	-	1.02	Rain , Thunderstorm
8	23	17	11	15	13	11	100	83	53	1016	1015	1013	26	10	7	18	8	-	0.00	 
9	23	17	9	16	14	10	100	81	53	1015	1014	1012	19	10	8	19	8	-	1.02	Fog , Rain , Thunderstorm
10	14	12	10	15	13	10	100	95	88	1016	1013	1011	19	8	3	18	8	-	18.03	Rain
11	13	11	10	10	9	7	100	86	67	1016	1015	1014	26	11	10	14	8	-	0.25	Rain
12	17	12	6	9	7	4	94	76	46	1017	1013	1011	14	10	10	39	14	39	3.05	Rain
13	13	8	4	8	5	3	93	79	54	1019	1016	1015	10	10	10	40	19	48	0.00	Rain
14	17	13	8	9	7	5	93	70	42	1015	1013	1010	10	10	10	26	16	-	0.00	 
15	22	13	5	12	9	5	93	67	36	1010	1006	1002	26	14	10	32	14	50	0.00	 
16	23	16	8	12	10	7	94	65	33	1003	1000	998	26	12	9	42	18	63	0.25	Rain
17	23	17	12	13	12	9	88	70	45	1001	1000	999	31	11	10	37	19	-	0.00	Rain
18	20	16	11	13	10	8	94	78	48	1011	1007	1001	26	10	6	40	16	-	1.02	Rain
19	22	14	6	14	11	6	100	77	51	1011	1007	1003	31	10	4	53	13	101	11.94	Rain , Thunderstorm
20	18	12	7	10	7	6	94	72	43	1012	1011	1008	10	10	10	27	18	-	0.00	 
21	18	12	6	10	7	5	93	70	38	1014	1011	1009	10	10	10	23	13	-	0.00	Rain
22	15	10	6	10	7	4	94	81	57	1010	1007	1004	26	10	10	32	18	-	2.03	Rain
23	11	8	4	5	3	2	87	73	49	1011	1008	1006	31	10	10	23	10	-	0.00	Rain
24	12	7	1	6	4	0	93	80	61	1011	1008	1006	26	11	10	24	11	-	0.00	Rain
25	12	8	3	7	6	3	100	88	70	1012	1009	1008	26	9	5	24	13	-	4.06	Rain
26	8	6	4	5	4	4	100	90	81	1009	1006	1004	31	11	10	40	23	58	4.06	Rain
27	13	9	5	9	8	5	100	90	74	1009	1006	1003	14	10	10	27	23	-	1.02	Rain
28	18	11	4	10	8	5	100	79	45	1009	1004	1001	31	11	9	23	14	-	0.00	 
29	18	12	7	13	11	7	100	89	64	1004	1001	1000	31	8	0	24	10	-	3.05	Fog , Rain , Thunderstorm
30	11	9	8	10	9	8	100	94	80	1006	1002	997	31	8	3	29	19	-	11.94	Rain
31	14	12	8	12	10	7	100	93	66	1005	998	996	26	5	0	26	10	-	7.11	Fog , Rain
2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jun	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	14	9	4	14	11	4	100	97	87	1007	1005	1004	19	8	3	27	14	-	19.05	Rain
2	11	10	9	12	9	7	100	91	76	1017	1010	1005	14	9	3	39	27	53	8.89	Rain , Thunderstorm
3	9	8	7	9	7	7	100	93	87	1020	1019	1017	26	9	5	27	21	-	11.94	Rain
4	16	12	8	11	9	7	100	85	64	1020	1018	1017	26	10	10	26	16	-	0.25	Rain
5	18	12	6	11	8	6	100	73	46	1020	1019	1018	14	10	10	23	16	-	0.00	 
6	19	14	9	14	11	8	94	83	64	1022	1021	1020	26	11	9	11	6	-	0.00	 
7	22	16	9	15	13	9	100	84	57	1022	1020	1018	31	7	0	13	6	-	0.00	Fog
8	24	17	10	16	14	10	100	80	53	1019	1016	1013	31	11	8	14	8	-	2.03	Rain , Thunderstorm
9	24	18	11	17	14	11	100	86	50	1013	1010	1007	11	9	2	42	10	60	2.03	Fog , Rain , Thunderstorm
10	16	14	12	15	13	10	100	95	77	1012	1008	1006	10	6	2	21	11	-	0.76	Rain , Thunderstorm
11	20	15	10	11	9	7	94	68	38	1018	1015	1012	10	10	10	26	16	-	0.00	 
12	23	16	8	11	9	7	93	60	31	1021	1020	1019	10	10	10	13	6	-	0.00	 
13	26	18	11	14	12	8	94	63	37	1021	1018	1013	10	10	10	14	11	-	0.00	 
14	19	16	13	14	11	7	94	71	39	1021	1019	1014	31	10	3	26	13	-	1.02	Rain
15	23	16	9	15	12	8	94	72	43	1019	1016	1014	10	10	10	26	8	-	0.00	 
16	24	18	12	14	12	10	88	64	41	1018	1017	1015	10	10	10	24	11	-	0.00	 
17	28	20	12	19	15	11	94	69	51	1018	1017	1014	10	10	10	16	8	-	0.00	 
18	32	23	15	23	19	15	100	73	46	1018	1016	1013	26	13	10	14	8	-	0.00	 
19	32	24	17	23	20	17	100	72	46	1018	1016	1012	31	11	7	26	10	-	0.00	 
20	33	26	18	23	19	14	100	70	43	1014	1012	1007	26	10	4	61	13	80	0.25	Rain , Thunderstorm
21	24	20	17	16	16	14	94	76	52	1018	1014	1011	31	10	7	63	26	82	0.00	Rain , Thunderstorm
22	25	20	16	16	14	13	94	72	44	1018	1017	1014	10	10	10	16	8	-	0.00	Rain
23	22	18	13	16	14	11	94	74	53	1016	1014	1012	10	10	10	34	14	-	0.00	Rain
24	16	14	12	13	11	9	100	85	57	1019	1017	1016	31	10	6	26	14	-	2.03	Rain
25	12	11	10	12	11	8	100	93	87	1021	1019	1017	19	9	5	34	21	-	11.94	Rain
26	13	11	9	9	7	4	94	82	58	1025	1023	1021	19	10	10	32	21	-	0.76	Rain
27	16	12	8	9	7	6	93	74	43	1026	1024	1022	10	10	10	21	11	-	0.00	 
28	18	12	6	10	7	5	93	71	36	1023	1020	1019	31	13	10	19	8	-	0.00	 
29	18	13	8	12	9	7	94	76	49	1020	1018	1016	10	10	5	27	16	-	0.00	Rain
30	17	12	8	12	7	4	94	68	41	1023	1021	1019	31	11	9	27	19	-	0.00	Rain
2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	23	16	9	12	9	7	87	63	31	1021	1019	1016	10	10	10	23	14	-	0.00	 
2	26	18	11	15	12	9	82	62	36	1018	1016	1013	10	10	10	18	10	-	0.00	 
3	25	19	13	17	14	11	94	77	49	1016	1014	1012	31	10	8	26	10	-	3.05	Rain , Thunderstorm
4	23	19	14	16	15	14	100	80	57	1024	1020	1015	19	10	10	18	11	-	0.00	Rain
5	23	19	14	16	15	14	100	81	61	1029	1026	1024	31	11	8	24	10	-	0.00	 
6	23	19	14	16	15	13	94	77	52	1029	1029	1027	26	9	4	19	13	-	0.00	 
7	24	19	13	15	13	11	94	67	36	1030	1029	1027	19	11	10	19	8	-	0.00	 
8	24	18	12	14	12	11	88	64	39	1030	1029	1026	10	10	10	14	6	-	0.00	 
9	26	19	12	15	13	11	94	64	37	1028	1024	1019	31	12	10	13	6	-	0.00	 
10	25	20	15	15	13	12	82	64	38	1020	1017	1013	26	12	10	26	13	-	0.00	 
11	17	14	11	12	10	9	88	73	52	1019	1017	1016	31	14	10	27	14	-	0.00	Rain
12	21	16	11	11	10	9	88	67	39	1021	1020	1018	31	11	10	24	13	-	0.00	 
13	22	16	9	12	11	8	94	67	37	1021	1020	1019	26	12	10	24	11	-	0.00	 
14	23	17	10	14	12	9	88	67	37	1022	1020	1019	10	10	10	23	13	-	0.00	 
15	21	16	11	13	11	8	94	64	35	1023	1021	1020	31	13	10	24	13	-	0.00	 
16	26	17	9	12	10	8	94	60	27	1025	1024	1021	10	10	10	14	10	-	0.00	 
17	27	19	11	13	12	9	88	58	28	1024	1023	1020	31	26	10	16	6	-	0.00	 
18	27	20	13	14	12	11	82	59	33	1024	1023	1021	31	17	10	19	6	-	0.00	 
19	27	21	14	14	13	12	82	61	33	1023	1021	1017	26	14	10	21	10	-	0.00	 
20	24	19	13	14	12	11	82	65	36	1021	1020	1019	31	11	10	19	13	-	0.00	 
21	26	19	13	14	12	10	88	60	32	1023	1022	1020	10	10	10	13	6	-	0.00	 
22	29	20	11	14	11	8	88	54	23	1021	1019	1014	10	10	10	13	5	-	0.00	 
23	29	21	12	14	11	9	88	53	21	1016	1015	1012	-	-	-	21	6	-	0.00	 
24	29	20	11	17	13	8	94	60	19	1017	1015	1013	10	10	8	24	8	-	8.89	Rain , Thunderstorm
25	27	21	16	19	17	15	94	77	51	1018	1017	1016	26	11	7	13	8	-	0.00	Rain , Thunderstorm
26	31	23	16	17	16	15	94	63	37	1018	1016	1013	31	12	8	11	6	-	0.00	 
27	34	26	17	18	16	14	94	56	23	1015	1013	1008	26	23	19	14	6	-	0.00	 
28	34	27	19	18	16	14	73	50	21	1014	1012	1008	31	31	31	13	8	-	0.00	 
29	29	23	17	20	18	15	100	77	41	1015	1013	1008	19	9	1	45	19	63	27.94	Rain , Thunderstorm
30	24	20	15	17	14	11	94	74	35	1019	1017	1014	31	10	6	45	23	42	0.25	Rain
31	25	20	15	15	14	12	94	69	42	1021	1019	1017	10	10	10	27	18	-	0.00	 
2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	29	21	13	15	14	12	94	66	31	1021	1020	1016	31	12	10	14	6	-	0.00	 
2	32	23	14	17	15	13	94	59	26	1019	1017	1013	31	31	31	14	8	-	0.00	 
3	34	26	16	19	16	13	88	56	20	1019	1017	1014	10	10	10	23	8	-	0.00	Thunderstorm
4	28	22	16	19	17	15	94	78	42	1023	1021	1017	31	9	1	77	19	108	24.89	Rain , Thunderstorm
5	26	19	13	19	16	13	100	81	57	1022	1020	1016	14	9	3	14	8	-	0.00	Fog
6	31	23	16	20	17	15	100	71	36	1018	1016	1011	11	8	1	63	11	82	13.97	Rain , Thunderstorm
7	28	22	17	20	17	16	94	75	51	1017	1014	1010	14	10	10	34	13	64	0.00	Rain , Thunderstorm
8	28	22	17	19	18	15	88	72	48	1018	1014	1010	31	12	10	21	10	-	0.00	 
9	21	17	13	17	14	12	100	88	68	1021	1020	1018	26	9	3	23	16	-	0.25	Rain , Thunderstorm
10	24	18	11	15	13	11	100	79	47	1022	1019	1017	10	9	3	35	13	40	9.91	Rain
11	22	17	11	15	12	9	94	74	46	1019	1018	1017	31	13	10	27	11	-	0.00	 
12	24	17	9	13	10	8	94	66	33	1020	1017	1013	10	10	10	21	11	-	0.00	 
13	21	16	12	13	10	7	88	65	40	1020	1016	1013	10	10	10	29	16	52	0.00	Rain
14	20	14	8	9	7	5	87	63	31	1024	1022	1020	10	10	10	21	11	-	0.00	 
15	26	17	7	9	6	2	87	56	24	1026	1024	1023	10	10	10	13	8	-	0.00	 
16	24	16	8	10	7	5	82	51	27	1024	1022	1018	-	-	-	14	8	-	0.00	 
17	28	19	9	11	9	6	82	51	26	1019	1017	1015	-	-	-	16	8	-	0.00	 
18	30	22	13	15	12	10	77	55	29	1017	1016	1013	31	31	31	27	11	-	0.00	 
19	22	19	15	16	14	12	100	79	51	1019	1017	1014	26	10	5	42	11	42	13.97	Rain
20	18	14	11	14	11	9	94	82	59	1028	1024	1019	19	10	10	23	16	-	0.00	Rain
21	20	14	8	11	8	6	100	69	32	1029	1026	1024	31	12	10	14	10	-	0.00	 
22	21	15	9	11	9	7	93	68	46	1024	1022	1020	10	10	10	11	6	-	0.00	 
23	21	14	8	12	10	8	94	69	42	1021	1019	1017	10	9	7	23	8	-	0.00	 
24	22	17	11	12	11	10	94	67	41	1019	1016	1012	31	15	10	24	11	-	0.00	 
25	16	14	12	13	12	10	100	86	72	1014	1012	1012	26	8	3	27	14	-	5.08	Rain
26	16	14	13	13	12	10	100	89	68	1016	1015	1013	10	7	3	24	14	-	0.51	Rain
27	16	14	12	12	11	9	94	79	63	1016	1015	1015	31	14	10	19	11	-	2.03	Rain
28	18	15	12	13	12	10	100	79	51	1020	1016	1014	31	9	6	16	8	-	2.03	Rain
29	23	16	9	12	9	7	94	67	33	1022	1021	1020	26	12	10	24	10	-	0.00	 
30	23	17	11	13	9	8	94	66	36	1022	1021	1019	10	10	10	14	10	-	0.00	 
31	24	19	13	13	11	10	82	64	34	1020	1019	1017	31	14	10	26	16	35	0.00	Rain
2013	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	17	13	10	14	8	4	100	69	39	1024	1023	1020	10	10	5	26	14	-	0.00	Rain
2	17	13	8	12	8	6	88	73	44	1024	1022	1020	31	11	10	39	19	-	0.00	Rain
3	19	16	13	14	13	12	88	76	63	1027	1023	1020	19	10	10	34	26	-	0.00	Rain
4	21	18	14	15	14	12	94	80	61	1027	1025	1023	31	11	10	13	6	-	0.00	Rain
5	22	17	11	16	13	11	100	84	48	1023	1020	1017	31	5	0	14	5	-	0.00	Fog
6	23	17	11	13	11	10	94	71	39	1017	1016	1014	31	10	3	21	11	-	0.00	 
