2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
30	6	3	2	4	1	-2	100	76	57	1015	1006	995	10	10	7	52	35	76	0.00	Rain
31	8	6	3	6	4	3	100	84	76	1023	1015	1011	10	10	5	52	29	74	0.00	Rain
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Feb	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	9	7	4	5	4	2	93	85	76	1023	1020	1016	10	10	10	40	24	-	0.00	 
2	10	7	4	5	3	-1	93	79	65	1017	1014	1011	10	10	10	35	21	47	0.00	Rain
3	6	3	1	1	-1	-2	93	76	65	1034	1024	1017	10	10	5	40	27	64	0.00	Rain , Snow
4	5	2	-1	2	-1	-2	93	83	65	1035	1032	1027	10	10	8	45	21	50	0.00	Rain
5	9	7	4	6	4	2	93	86	81	1028	1027	1027	10	10	10	37	29	-	0.00	Rain
6	14	9	4	7	4	1	87	77	59	1028	1024	1020	-	-	-	26	18	-	0.00	 
7	9	6	3	5	3	1	87	79	70	1020	1017	1015	10	10	10	47	18	64	0.00	Rain
8	10	8	6	8	4	1	93	78	66	1014	1007	1000	10	10	10	58	37	80	0.00	Rain
9	10	6	2	7	1	-2	93	74	61	1019	1011	1002	10	10	10	47	32	64	0.00	Rain , Snow
10	7	3	1	1	-1	-3	87	73	61	1026	1022	1017	10	10	10	32	24	50	0.00	Rain
11	5	2	0	2	-1	-2	93	79	61	1029	1024	1017	10	10	10	27	14	-	0.00	Rain
12	4	1	-1	-2	-3	-4	87	73	56	1029	1025	1020	10	10	10	39	10	-	0.00	 
13	6	3	0	1	-1	-3	93	79	70	1019	1016	1012	10	10	10	42	31	64	0.00	Rain , Thunderstorm
14	4	1	-1	-1	-2	-5	93	80	52	1021	1019	1018	10	9	2	37	23	60	0.00	Snow
15	7	3	-1	4	2	-3	93	87	80	1019	1013	1010	10	10	5	29	18	-	0.00	Rain , Snow
16	7	3	0	4	0	-4	93	81	66	1004	1001	998	10	10	8	42	21	61	0.00	Rain , Snow
17	3	0	-3	-1	-3	-5	100	84	70	1009	1003	1001	10	10	6	34	18	-	0.00	Snow
18	3	0	-3	-1	-3	-6	100	80	65	1012	1008	1002	10	9	2	23	16	-	0.00	Snow
19	5	2	-1	3	1	-2	100	93	81	1008	1003	1001	10	10	8	19	11	-	0.00	Rain , Snow
20	2	0	-2	1	-1	-3	100	93	86	1024	1016	1008	10	7	1	29	16	-	0.00	Rain , Snow
21	0	-3	-6	-2	-4	-7	100	85	69	1028	1026	1024	10	9	2	19	11	-	0.00	Snow
22	0	-3	-6	-2	-5	-7	93	88	80	1027	1025	1023	10	10	9	16	11	-	0.00	Snow
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
May	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
4	22	14	7	9	6	3	81	54	33	1019	1018	1017	-	-	-	11	6	-	0.00	 
5	22	16	9	11	7	4	87	55	35	1019	1017	1016	10	10	10	19	8	34	0.00	 
6	24	16	8	8	4	1	76	43	23	1018	1017	1015	-	-	-	26	13	-	0.00	 
7	25	17	8	9	7	1	76	47	34	1018	1017	1016	-	-	-	23	13	-	0.00	 
8	24	18	12	14	11	8	82	64	47	1017	1017	1016	10	10	10	16	10	-	0.00	Thunderstorm
9	23	17	11	13	12	10	100	72	44	1019	1018	1017	10	8	0	11	6	-	0.00	Fog
10	25	18	11	15	12	9	100	71	44	1018	1017	1016	10	9	7	13	5	-	0.00	 
11	26	19	12	14	12	10	94	64	39	1018	1017	1015	10	10	10	13	6	-	0.00	 
12	23	17	11	11	8	0	82	56	37	1023	1019	1017	-	-	-	27	11	-	0.00	 
13	19	12	5	1	0	-2	70	44	24	1026	1025	1024	-	-	-	24	14	-	0.00	 
14	22	13	5	5	3	0	70	46	27	1027	1025	1024	-	-	-	13	6	-	0.00	 
15	26	17	9	9	7	4	76	48	26	1025	1023	1020	-	-	-	16	5	32	0.00	 
16	28	19	11	9	7	5	71	44	23	1020	1018	1016	-	-	-	14	10	-	0.00	 
17	28	20	13	17	10	6	94	60	32	1015	1013	1010	10	10	10	32	11	-	0.00	Rain , Thunderstorm
18	17	13	11	14	12	9	100	88	59	1012	1010	1008	10	9	5	24	10	40	0.00	Rain
19	14	11	9	10	8	6	94	83	63	1010	1009	1008	10	9	7	29	14	-	0.00	Rain
20	12	9	6	8	6	4	93	79	58	1011	1009	1008	10	10	10	34	16	-	0.00	Rain
21	16	10	5	7	5	3	93	68	42	1012	1010	1008	10	10	10	16	11	-	0.00	Rain
22	13	11	9	9	7	5	94	81	58	1017	1011	1007	10	10	8	27	14	-	0.00	Rain
23	18	13	9	9	8	5	93	72	45	1022	1020	1017	10	10	8	19	13	-	0.00	 
24	21	14	9	10	8	6	87	64	38	1020	1017	1016	10	10	10	13	8	-	0.00	 
25	26	18	11	13	10	8	82	59	36	1017	1014	1012	10	10	10	27	14	-	0.00	Rain
26	21	16	12	12	9	7	82	64	49	1021	1018	1014	10	10	10	21	11	-	0.00	 
27	25	18	11	15	12	6	100	75	50	1018	1013	1010	10	9	4	23	10	-	0.00	Rain
28	22	16	10	12	9	7	88	74	46	1018	1012	1008	10	10	10	27	11	37	0.00	Rain
29	15	11	7	10	6	3	88	73	48	1016	1012	1009	10	10	10	42	19	63	0.00	Rain , Thunderstorm
30	16	10	4	6	3	1	93	63	39	1019	1016	1013	10	10	10	19	14	-	0.00	Rain
31	15	11	7	8	7	5	100	82	59	1024	1016	1010	10	8	2	26	10	-	0.00	Rain
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jun	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	6	6	6	5	5	5	93	93	93	1024	1024	1024	-	-	-	11	10	-	0.00	 
10	26	19	13	15	14	11	88	62	47	1017	1015	1014	-	-	-	11	6	-	0.00	 
11	32	24	17	17	14	12	83	57	29	1017	1014	1012	10	10	10	21	10	-	0.00	 
12	24	19	15	16	14	12	94	75	53	1028	1023	1016	10	9	6	16	10	-	0.00	 
13	30	21	13	16	13	11	88	56	35	1028	1025	1021	10	10	10	16	6	29	0.00	Rain , Thunderstorm
14	26	21	17	17	16	14	88	70	54	1023	1022	1019	10	10	10	19	8	-	0.00	Rain , Thunderstorm
15	23	17	11	17	14	9	94	81	50	1022	1020	1018	10	10	5	35	14	55	0.00	Rain
16	16	12	7	8	4	1	93	61	39	1025	1023	1022	10	10	10	26	16	-	0.00	 
17	17	11	6	4	3	2	87	59	37	1031	1029	1025	10	10	10	19	11	32	0.00	 
18	24	14	5	7	4	2	87	49	25	1031	1028	1026	-	-	-	11	8	-	0.00	 
19	28	19	10	11	8	5	82	48	30	1027	1024	1021	-	-	-	11	3	-	0.00	 
20	32	23	14	12	10	8	77	44	24	1021	1019	1016	-	-	-	13	6	-	0.00	 
21	33	26	18	13	11	9	64	40	23	1017	1016	1014	-	-	-	19	10	-	0.00	 
22	33	26	18	14	12	10	68	45	24	1017	1015	1014	10	10	10	29	13	-	0.00	 
23	21	18	15	16	14	12	100	85	56	1019	1018	1017	10	9	5	16	11	-	0.00	Rain
24	19	16	12	13	12	10	94	86	59	1018	1016	1014	10	10	10	19	13	-	0.00	 
25	15	12	10	11	9	8	94	83	63	1017	1015	1014	10	10	8	27	13	-	0.00	Rain , Thunderstorm
26	15	12	9	9	6	2	94	69	42	1020	1018	1017	10	10	10	26	16	-	0.00	Rain
27	15	12	9	5	3	1	76	56	42	1021	1020	1019	10	10	10	29	18	42	0.00	 
28	18	11	5	6	4	2	93	59	37	1019	1016	1014	10	10	10	23	11	-	0.00	 
29	16	10	5	6	4	3	87	66	45	1018	1017	1016	10	10	10	23	11	-	0.00	 
30	20	13	6	9	4	3	81	59	35	1018	1015	1013	10	10	10	27	14	-	0.00	 
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	25	17	9	12	10	6	93	64	39	1013	1012	1011	10	10	10	21	11	-	0.00	 
2	23	17	12	16	13	11	94	78	57	1015	1013	1011	10	10	8	21	10	-	0.00	Rain , Thunderstorm
3	27	21	15	17	16	14	100	75	48	1013	1011	1008	10	9	5	27	11	-	0.00	Rain , Thunderstorm
4	24	19	15	17	15	13	94	75	57	1009	1008	1006	10	10	10	23	14	-	0.00	Rain , Thunderstorm
5	24	19	14	13	10	8	94	63	38	1017	1012	1009	10	10	10	40	26	61	0.00	 
6	22	17	12	12	10	9	88	65	46	1019	1018	1017	10	10	10	27	16	-	0.00	 
7	20	16	11	14	12	9	100	80	64	1019	1014	1008	10	10	8	19	6	-	0.00	Rain
8	15	12	10	14	11	8	100	94	87	1014	1009	1005	10	8	5	34	16	-	0.00	Rain
9	18	13	9	12	9	8	100	78	55	1013	1009	1005	10	10	10	27	16	-	0.00	Rain
10	20	16	12	14	11	9	94	75	52	1004	1000	997	10	10	4	47	18	71	0.00	Rain
11	16	13	11	12	12	10	94	86	72	1003	1001	1000	10	10	10	21	13	-	0.00	Rain
12	15	12	9	11	9	5	94	80	55	1014	1009	1003	10	9	4	23	14	-	0.00	Rain
13	18	12	7	8	6	3	87	64	37	1015	1013	1011	10	10	10	26	16	-	0.00	 
14	17	13	10	13	11	8	94	86	72	1011	1006	1003	10	10	6	29	14	-	0.00	Rain
15	16	13	10	10	9	6	94	78	52	1009	1006	1004	10	10	10	24	14	-	0.00	Rain
16	17	13	9	11	9	6	94	77	48	1013	1011	1009	10	10	10	19	10	-	0.00	Rain
17	17	14	12	11	10	9	88	77	59	1018	1015	1013	10	10	10	24	13	-	0.00	Rain
18	18	14	11	11	9	8	94	76	56	1018	1017	1016	10	10	10	21	11	-	0.00	Rain
19	18	13	9	11	8	6	94	70	45	1017	1016	1015	10	10	10	26	13	-	0.00	Rain
20	18	14	12	11	8	7	88	66	49	1019	1018	1017	10	10	10	24	13	39	0.00	 
21	16	13	12	11	9	8	94	76	63	1020	1019	1018	10	10	7	21	11	-	0.00	Rain
22	20	16	11	12	10	9	94	72	49	1020	1017	1016	10	10	10	14	8	-	0.00	Rain
23	23	16	9	12	11	8	100	70	44	1017	1016	1013	10	10	10	11	3	-	0.00	 
24	23	17	12	17	13	10	94	80	57	1014	1010	1006	10	10	8	14	5	-	0.00	Rain
25	24	19	15	16	14	11	100	78	44	1009	1007	1006	10	10	8	27	14	-	0.00	Rain , Thunderstorm
26	20	17	13	16	13	12	94	83	64	1012	1009	1008	10	10	10	23	11	-	0.00	Rain
27	23	18	14	14	13	12	94	72	50	1017	1015	1012	10	10	10	23	14	-	0.00	Rain
28	21	17	14	15	13	11	94	81	56	1015	1012	1010	10	10	10	23	13	-	0.00	Rain
29	19	16	12	13	11	10	94	77	56	1016	1013	1012	10	10	10	29	18	-	0.00	Rain
30	20	17	13	12	11	10	94	76	52	1023	1019	1016	10	10	8	26	16	55	0.00	Rain , Thunderstorm
31	22	17	12	13	12	10	94	76	46	1025	1024	1023	10	10	10	14	10	-	0.00	Rain
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	26	19	12	13	11	10	88	63	39	1024	1023	1020	10	10	10	11	6	-	0.00	 
2	30	22	14	16	13	11	94	66	31	1020	1018	1015	10	10	10	27	13	39	0.00	Rain
3	23	18	14	15	13	9	100	71	41	1020	1019	1017	10	10	10	16	13	-	0.00	Rain
4	23	18	13	13	12	10	94	75	46	1021	1020	1019	10	10	10	21	13	-	0.00	Rain
5	22	18	14	15	13	12	94	76	56	1022	1021	1020	10	10	10	16	10	-	0.00	Rain
6	18	16	14	16	14	12	94	87	77	1021	1019	1018	10	7	2	19	6	-	0.00	Rain
7	20	17	14	14	12	11	94	77	60	1020	1019	1018	10	10	10	24	13	-	0.00	Rain
8	20	16	11	15	12	10	100	85	60	1021	1020	1019	10	10	9	13	10	-	0.00	Rain
9	23	18	13	14	12	10	100	76	44	1022	1021	1020	10	8	3	16	11	-	0.00	 
10	26	19	12	15	13	10	94	69	42	1021	1019	1016	10	10	10	14	8	-	0.00	 
11	26	20	15	16	14	12	94	72	42	1016	1015	1014	10	10	10	21	10	-	0.00	 
27	22	18	15	10	8	7	67	49	38	1018	1018	1018	-	-	-	26	18	39	0.00	 
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	22	16	11	14	12	10	100	78	50	1009	1008	1006	10	7	1	24	6	-	0.00	Fog , Rain , Thunderstorm
2	19	16	12	12	11	9	94	75	52	1008	1006	1004	10	10	10	39	18	60	0.00	Rain , Thunderstorm
3	16	13	11	11	10	9	94	83	63	1010	1007	1005	10	10	10	39	24	52	0.00	Rain
4	16	12	9	10	8	5	93	74	48	1020	1015	1010	10	10	10	27	21	-	0.00	Rain
5	14	11	8	8	6	5	87	74	55	1022	1021	1020	10	10	10	21	11	-	0.00	 
6	16	11	6	9	7	5	100	73	48	1021	1017	1011	10	10	10	14	10	-	0.00	Rain
7	16	13	10	11	10	8	100	84	63	1018	1011	1006	10	10	10	24	14	-	0.00	Rain
8	20	13	7	11	9	7	100	81	49	1024	1022	1019	10	8	0	19	11	-	0.00	Fog
9	24	17	11	11	10	9	94	65	41	1027	1025	1024	-	-	-	14	11	-	0.00	 
10	24	17	10	12	11	8	94	67	44	1025	1024	1022	-	-	-	14	8	-	0.00	 
11	23	18	14	15	14	12	94	75	50	1022	1019	1017	10	10	10	11	5	-	0.00	 
12	25	18	11	15	13	10	100	74	41	1018	1016	1014	10	6	0	13	3	-	0.00	Fog
13	24	18	13	15	12	10	88	69	50	1015	1013	1011	10	10	10	27	13	-	0.00	 
14	17	14	13	14	12	9	94	84	59	1018	1016	1014	10	10	9	21	13	-	0.00	 
15	20	17	13	11	11	9	88	70	52	1019	1017	1016	10	10	10	21	6	-	0.00	 
16	20	16	11	13	10	6	94	74	45	1016	1011	1008	10	10	9	27	13	-	0.00	Rain
17	16	13	11	11	10	8	100	86	67	1012	1009	1007	10	10	7	19	10	-	0.00	Rain
18	14	10	7	11	9	4	100	87	67	1013	1012	1011	10	7	1	19	6	-	0.00	Fog
19	14	9	4	8	6	3	93	81	59	1013	1011	1010	10	10	10	16	8	32	0.00	 
20	16	10	5	9	7	4	93	79	63	1012	1011	1010	10	10	7	24	14	-	0.00	 
21	10	9	8	9	8	7	100	90	82	1018	1012	1009	10	6	2	27	19	45	0.00	Rain
22	13	11	9	10	9	8	100	91	77	1027	1023	1018	10	6	0	10	6	-	0.00	Fog
23	16	12	7	10	7	4	100	75	45	1028	1027	1026	10	8	4	24	8	-	0.00	Fog
24	16	9	2	8	6	2	100	80	59	1026	1024	1023	10	8	2	14	10	-	0.00	Fog
25	16	11	7	8	7	5	93	79	59	1024	1024	1023	10	10	9	13	6	-	0.00	 
26	18	14	10	12	9	7	94	82	64	1025	1024	1023	10	9	7	13	6	-	0.00	Rain
27	20	13	6	13	10	6	100	90	64	1023	1021	1019	10	3	0	13	6	-	0.00	Fog
28	21	16	10	13	11	9	100	81	60	1018	1015	1013	9	4	1	21	6	-	0.00	Fog
29	21	13	7	10	8	6	93	69	46	1013	1010	1008	10	10	10	32	16	-	0.00	 
30	22	14	8	11	8	5	87	67	43	1009	1008	1007	-	-	-	21	13	-	0.00	 
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Oct	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	22	16	11	14	12	9	94	77	56	1008	1007	1005	10	9	6	24	10	-	0.00	Rain
2	18	14	10	14	12	9	100	86	68	1016	1008	1003	10	9	6	24	11	-	0.00	Rain
3	14	11	9	13	11	8	100	91	82	1023	1021	1016	10	7	2	16	8	-	0.00	Rain
4	15	13	11	14	13	11	100	93	82	1023	1022	1021	10	5	0	11	5	-	0.00	Fog
5	17	14	13	15	13	11	100	93	82	1021	1017	1015	10	4	1	21	5	-	0.00	Fog
6	13	10	8	12	9	6	100	92	87	1023	1017	1015	10	9	3	24	14	-	0.00	Rain
7	8	7	7	8	7	7	100	95	93	1023	1021	1020	10	8	3	23	11	-	0.00	Rain
8	10	8	7	7	7	6	100	92	82	1022	1020	1017	10	10	5	14	11	-	0.00	Rain
9	8	7	6	7	6	5	100	91	81	1017	1013	1009	10	10	8	19	8	-	0.00	Rain
10	12	8	4	9	6	4	100	90	72	1008	1002	999	10	8	1	23	14	-	0.00	Fog , Rain
11	15	10	5	10	7	4	94	82	67	1001	996	993	10	10	10	24	11	-	0.00	Rain
12	17	13	10	11	9	8	94	82	59	1007	1003	997	10	10	10	14	8	-	0.00	 
13	17	12	8	13	11	8	100	90	68	1013	1010	1006	9	5	0	13	3	-	0.00	Fog
14	19	14	10	14	12	10	100	92	73	1017	1015	1013	8	5	1	14	6	-	0.00	Fog
15	23	16	9	14	11	9	100	78	43	1016	1014	1011	9	2	0	26	6	-	0.00	Fog
16	21	16	10	13	11	9	94	74	53	1016	1013	1010	-	-	-	21	11	-	0.00	 
17	18	12	7	12	9	6	100	87	59	1026	1021	1016	10	6	0	13	5	-	0.00	Fog , Rain
18	12	10	9	10	9	9	100	95	88	1027	1025	1024	10	8	3	14	6	-	0.00	Rain
19	12	10	9	10	9	8	100	96	88	1024	1023	1022	10	6	1	10	3	-	0.00	Fog
20	12	9	6	10	8	6	100	92	76	1026	1025	1024	10	5	0	21	8	-	0.00	Fog , Rain
21	13	8	3	6	4	2	93	78	58	1031	1028	1025	-	-	-	14	11	-	0.00	 
22	12	7	2	6	4	1	100	83	62	1033	1031	1030	9	8	5	11	5	-	0.00	 
23	8	4	0	6	3	0	100	95	81	1030	1028	1024	5	2	0	13	6	-	0.00	Fog
24	15	10	5	10	7	5	100	91	72	1024	1021	1019	10	5	0	32	13	-	0.00	Fog , Rain
25	16	12	8	11	8	6	93	78	68	1020	1015	1011	10	10	10	37	18	50	0.00	 
26	15	11	7	11	9	4	94	84	71	1015	1012	1011	10	10	7	32	23	-	0.00	Rain
27	12	9	6	7	5	4	93	81	62	1020	1017	1015	10	10	10	26	18	-	0.00	Rain
28	13	10	8	9	8	7	93	85	76	1020	1019	1016	10	10	10	27	16	-	0.00	Rain
29	15	9	4	9	6	3	100	81	55	1017	1016	1014	10	9	5	27	11	-	0.00	Fog
30	14	10	6	7	5	3	87	73	54	1016	1008	1000	-	-	-	24	14	-	0.00	 
31	12	10	8	9	7	4	93	83	67	1007	1002	1000	10	8	4	26	11	-	0.00	Rain
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Nov	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	12	8	5	6	4	2	87	77	62	1009	1008	1007	10	10	10	23	16	-	0.00	 
2	13	9	5	5	4	2	93	74	54	1010	1007	1005	10	10	10	24	16	-	0.00	 
3	12	7	3	7	5	3	100	87	67	1005	1003	1000	10	9	6	21	11	-	0.00	Rain
4	9	7	4	7	6	3	100	91	81	1013	1009	1003	10	9	5	21	11	-	0.00	Rain
5	8	4	1	5	2	0	100	88	76	1016	1014	1009	10	10	10	24	14	-	0.00	 
6	10	6	1	6	3	0	93	82	71	1008	996	987	10	10	10	29	18	-	0.00	 
7	12	8	5	9	7	3	93	84	71	994	990	986	10	10	10	23	13	-	0.00	Rain
8	11	7	4	7	4	3	100	85	62	1002	999	994	10	8	3	21	11	-	0.00	Rain , Thunderstorm
9	10	6	2	5	3	1	100	84	66	1015	1009	1002	10	10	10	26	13	-	0.00	 
10	9	6	2	3	2	0	93	79	57	1021	1019	1015	10	10	10	24	14	-	0.00	 
11	8	4	1	2	1	-1	93	80	62	1025	1023	1021	10	10	10	27	16	-	0.00	 
12	6	2	-1	2	0	-2	93	84	66	1021	1015	1010	10	8	5	32	11	-	0.00	 
13	10	7	4	5	3	2	93	86	71	1010	1006	1003	10	8	6	14	10	-	0.00	 
14	8	4	2	7	5	1	100	99	93	1009	1006	1002	10	2	0	24	8	-	0.00	Fog , Rain
15	10	8	5	6	5	4	93	86	71	1018	1016	1010	10	10	10	19	13	-	0.00	 
16	10	7	3	5	3	2	100	85	58	1017	1015	1013	10	10	10	16	10	-	0.00	Rain
17	6	4	3	5	4	2	100	96	93	1013	1010	1008	10	4	0	13	8	-	0.00	Fog , Rain
18	6	3	0	4	1	-2	100	88	70	1016	1015	1012	10	10	10	27	13	-	0.00	Rain
19	6	2	-2	1	-1	-3	93	83	66	1016	1009	1004	-	-	-	16	11	-	0.00	 
20	6	3	0	4	2	-1	100	95	87	1009	1007	1003	10	7	3	16	6	-	0.00	Rain
21	6	4	3	5	4	2	100	95	87	1011	1008	1006	10	5	0	14	8	-	0.00	Fog , Rain
22	8	4	2	5	3	1	100	92	81	1014	1013	1011	10	8	1	14	8	-	0.00	Fog
23	5	3	1	5	3	1	100	99	93	1014	1011	1006	6	1	0	13	5	-	0.00	Fog
24	7	4	2	5	4	1	100	96	87	1012	1009	1005	10	4	0	16	6	-	0.00	Fog , Rain
25	5	4	3	5	4	3	100	98	93	1012	1010	1007	10	5	0	11	6	-	0.00	Fog , Rain
26	6	4	4	5	4	3	100	94	87	1008	1004	1002	10	8	4	23	8	-	0.00	Rain
27	8	4	1	4	3	0	100	88	76	1022	1016	1009	10	10	10	26	19	-	0.00	Rain
28	6	3	1	6	2	0	100	93	81	1021	1020	1018	10	9	7	16	11	-	0.00	Rain
29	7	4	3	7	6	3	100	99	93	1019	1017	1016	7	3	0	13	6	-	0.00	Fog
30	4	2	0	4	2	-1	100	99	93	1022	1020	1017	5	2	0	14	6	-	0.00	Fog
2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Dec	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	2	1	1	2	2	1	100	99	93	1022	1020	1019	5	1	0	11	5	-	0.00	Fog
2	3	2	1	3	2	1	100	98	93	1022	1020	1019	6	2	0	13	8	-	0.00	Fog
3	4	3	3	4	3	2	100	98	93	1022	1020	1018	10	4	0	11	6	-	0.00	Fog
4	6	4	4	5	4	3	100	95	87	1022	1021	1021	10	6	0	13	5	-	0.00	Fog
5	5	3	2	4	3	1	100	95	87	1023	1022	1021	10	6	1	14	10	-	0.00	 
6	3	2	2	3	2	1	100	95	93	1022	1020	1019	10	8	1	13	8	-	0.00	Fog
7	3	2	1	2	1	0	100	93	87	1020	1017	1013	10	7	5	16	10	-	0.00	 
8	4	2	1	2	1	0	100	90	81	1015	1013	1011	10	8	3	14	8	-	0.00	Rain
9	4	3	2	4	2	1	100	99	93	1019	1017	1015	6	2	0	11	6	-	0.00	Fog , Rain
10	8	4	1	7	4	1	100	93	81	1019	1017	1015	10	5	0	37	10	-	0.00	Fog , Rain
11	10	8	5	7	4	3	93	83	71	1024	1022	1016	10	10	10	37	24	-	0.00	Rain
12	12	8	5	9	7	3	94	83	71	1023	1021	1018	10	10	10	37	23	-	0.00	Rain
13	12	10	8	7	4	2	82	67	58	1018	1016	1013	10	10	10	45	23	66	0.00	Rain
14	9	7	6	5	4	2	87	77	62	1014	1009	1003	10	10	10	37	26	55	0.00	Rain
15	7	4	3	4	2	-1	87	77	65	1003	1000	999	10	10	10	37	27	50	0.00	 
16	4	3	1	1	-2	-3	87	75	65	1009	1004	1002	10	10	10	45	31	63	0.00	Snow
