1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
22	-1	-2	-3	-1	-3	-4	100	97	93	1026	1025	1025	5	2	0	6	3	-	0.00	Fog , Rain
23	1	-1	-2	1	-1	-2	100	98	93	1025	1024	1023	5	2	0	11	5	-	0.00	Fog
24	4	0	-3	2	-1	-4	100	90	75	1023	1023	1022	8	4	0	26	13	-	0.00	Fog
25	9	6	3	5	3	1	93	83	76	1023	1020	1015	10	10	10	43	27	68	0.00	 
26	9	6	2	5	3	1	100	86	71	1014	1010	1007	10	10	10	40	24	58	0.00	Rain
27	3	1	-1	1	-1	-2	100	91	81	1007	1002	999	10	9	1	26	16	-	0.00	Rain , Snow
28	3	1	-1	0	-1	-3	100	91	80	1007	1003	999	10	6	0	23	16	-	0.00	Fog , Snow
29	0	-4	-8	-1	-8	-12	100	81	68	1026	1017	1004	10	9	1	32	21	47	0.00	Snow
30	-6	-8	-10	-8	-10	-12	93	85	79	1031	1029	1027	10	8	1	26	13	-	0.00	Snow
31	-6	-12	-18	-8	-16	-21	86	79	72	1036	1034	1031	10	9	3	23	14	-	0.00	Snow
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Feb	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	-4	-8	-11	-5	-9	-14	93	86	73	1034	1031	1029	10	9	4	26	19	-	0.00	Snow
2	1	-1	-3	-1	-2	-5	93	91	86	1032	1030	1028	10	9	5	23	19	-	0.00	 
3	2	0	-1	1	1	-1	100	93	87	1032	1028	1025	10	10	10	32	21	-	0.00	Rain
4	6	3	2	4	2	1	93	90	81	1025	1017	1007	10	10	10	50	32	69	0.00	Rain
5	6	3	0	4	0	-3	93	79	65	1007	999	996	10	10	6	61	42	87	0.00	Rain , Snow
6	2	0	-1	-2	-3	-4	93	78	70	1001	999	997	10	10	5	39	34	58	0.00	Snow
7	1	-1	-4	0	-3	-7	100	88	75	1000	994	988	10	7	1	32	23	-	0.00	Snow
8	-2	-4	-6	-3	-5	-8	100	90	80	1000	998	996	10	9	1	29	19	-	0.00	Snow
9	-4	-8	-11	-6	-9	-12	93	88	74	1001	998	996	10	9	4	26	14	-	0.00	Fog , Snow
10	-2	-7	-12	-7	-9	-13	100	86	69	1008	1005	1002	10	8	0	14	6	-	0.00	Fog , Snow
11	-7	-11	-14	-10	-12	-15	92	88	79	1020	1013	1008	8	2	0	26	8	-	0.00	Fog
12	-4	-7	-9	-6	-10	-12	100	78	54	1025	1023	1021	10	8	2	32	18	-	0.00	Snow
13	-2	-3	-5	-4	-6	-7	93	89	69	1026	1024	1022	10	6	1	32	26	-	0.00	Snow
14	-3	-6	-7	-6	-7	-8	100	92	74	1025	1025	1024	10	8	1	29	16	-	0.00	Snow
15	-1	-3	-6	-5	-7	-8	93	83	69	1025	1022	1017	10	9	5	35	11	-	0.00	Snow
16	1	-2	-5	0	-4	-7	100	86	65	1016	1006	1000	10	9	2	47	34	64	0.00	Snow
17	0	-2	-3	-1	-4	-8	100	81	64	1004	999	994	10	9	1	58	37	84	0.00	Snow
18	1	-1	-3	-2	-5	-7	93	78	64	1017	1010	1004	10	10	5	39	26	42	0.00	Snow
19	3	-1	-4	2	-1	-6	100	91	86	1017	1013	1009	10	8	3	32	21	-	0.00	Rain , Snow
20	5	2	0	4	2	-2	100	93	81	1013	1010	1009	10	10	10	26	21	-	0.00	Rain
21	3	1	0	1	0	-1	93	88	81	1013	1005	993	10	10	10	35	19	-	0.00	Rain , Snow
22	4	1	-1	2	-1	-4	100	86	70	994	991	989	10	9	1	35	24	-	0.00	Rain , Snow
23	2	0	-2	-2	-3	-4	100	86	70	1003	996	993	10	9	1	32	21	-	0.00	Snow
24	2	0	-2	-1	-3	-7	100	84	64	1009	1004	1003	10	9	1	39	24	58	0.00	Snow
25	2	-1	-3	-3	-4	-6	93	76	60	1018	1015	1010	10	10	10	26	19	-	0.00	 
26	4	1	-1	1	-2	-5	93	80	70	1017	1015	1014	10	10	10	34	24	-	0.00	Rain , Snow
27	12	6	-1	1	-1	-4	86	66	41	1015	1014	1013	-	-	-	23	8	-	0.00	 
28	9	6	2	5	2	-1	93	78	66	1021	1019	1015	10	9	6	26	18	-	0.00	Rain
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Mar	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	8	4	2	4	1	0	93	76	62	1021	1014	1008	10	10	10	53	34	77	0.00	Rain
2	9	8	7	7	6	4	93	90	81	1010	1008	1004	10	9	3	42	31	-	0.00	Rain
3	13	10	7	7	6	4	87	80	67	1004	1002	999	10	10	10	37	26	-	0.00	 
4	11	7	4	7	4	1	100	81	62	999	993	990	9	7	4	19	11	-	0.00	 
5	6	3	2	4	2	0	100	90	70	995	991	989	10	8	4	24	14	-	0.00	Rain
6	7	3	0	1	0	-2	93	83	61	1003	999	995	10	10	10	27	19	-	0.00	 
7	4	1	-2	1	-1	-2	100	85	65	1008	1005	1002	10	9	5	16	8	-	0.00	Rain
8	6	2	-1	0	-2	-3	87	78	61	1009	1009	1008	10	10	10	26	16	-	0.00	 
9	5	2	0	3	1	-2	93	88	81	1009	1007	1005	10	9	5	14	11	-	0.00	Rain , Snow
10	8	6	3	7	4	2	100	93	87	1011	1010	1007	10	9	3	37	10	-	0.00	Rain
11	3	1	-1	2	-1	-2	93	82	70	1021	1017	1010	10	10	10	26	18	42	0.00	Rain
12	6	2	-2	0	-2	-4	93	78	57	1022	1020	1019	10	10	8	13	6	-	0.00	 
13	9	3	-3	2	-1	-3	100	77	50	1021	1020	1019	9	5	1	14	6	-	0.00	Fog
14	9	3	-2	2	-1	-3	100	80	57	1024	1023	1021	10	6	2	13	6	-	0.00	Rain
15	8	4	2	3	2	0	93	77	62	1028	1026	1024	10	9	3	27	10	-	0.00	 
16	2	1	-1	0	-2	-5	93	81	65	1033	1030	1028	10	9	5	19	14	-	0.00	Snow
17	2	0	-1	-3	-3	-5	86	79	70	1033	1031	1029	10	10	8	16	8	-	0.00	 
18	5	0	-4	-2	-3	-5	93	77	57	1028	1023	1018	10	8	4	11	6	-	0.00	 
19	9	2	-4	1	-2	-5	93	76	46	1018	1016	1015	10	7	3	27	10	-	0.00	 
20	6	3	0	0	-1	-2	100	81	57	1020	1019	1018	10	9	1	26	14	-	0.00	Rain , Snow
21	7	3	1	2	1	0	93	80	66	1017	1012	1007	10	10	10	32	19	-	0.00	Rain , Snow
22	10	7	3	4	2	0	93	76	50	1006	1004	1002	10	10	8	24	14	-	0.00	Rain
23	5	3	2	3	1	-1	93	82	65	1010	1007	1006	10	10	10	42	23	61	0.00	Rain , Snow
24	12	7	2	6	3	1	93	81	58	1016	1014	1011	10	10	6	24	18	-	0.00	Rain
25	16	8	1	5	3	0	93	69	45	1013	1008	1003	9	5	0	16	10	-	0.00	Fog
26	18	11	4	6	3	2	93	61	37	1003	1002	1002	8	6	5	14	6	-	0.00	 
27	18	11	5	8	5	2	87	67	42	1002	1000	999	10	10	10	24	11	-	0.00	 
28	14	9	5	7	5	4	93	80	59	1015	1007	1001	10	9	7	26	13	-	0.00	 
29	9	7	5	5	4	3	93	86	76	1020	1017	1015	10	10	8	21	13	-	0.00	 
30	14	8	2	6	4	2	100	78	55	1021	1020	1019	10	7	2	11	5	-	0.00	 
31	16	9	2	6	3	1	100	69	39	1022	1021	1020	10	6	3	14	10	-	0.00	 
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Apr	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	17	10	3	3	1	-1	81	54	32	1021	1020	1018	-	-	-	27	8	-	0.00	 
2	15	8	2	1	0	-2	75	52	34	1020	1018	1017	10	10	10	26	8	-	0.00	 
3	17	10	3	3	-1	-2	75	50	29	1022	1021	1020	-	-	-	13	6	-	0.00	 
4	16	10	5	9	4	-1	94	66	48	1023	1021	1020	10	10	10	23	13	-	0.00	Rain , Thunderstorm
5	15	12	9	10	9	7	100	89	72	1027	1026	1023	10	10	10	19	13	-	0.00	Rain , Thunderstorm
6	18	12	7	11	8	6	93	78	56	1027	1022	1016	10	9	7	34	21	-	0.00	Rain
7	13	10	8	10	7	4	94	77	54	1016	1012	1010	10	10	10	37	18	-	0.00	Rain
8	10	7	4	5	4	3	93	78	62	1022	1016	1012	10	10	10	23	14	-	0.00	Rain
9	13	9	5	5	4	2	93	72	47	1024	1023	1022	10	10	10	13	6	-	0.00	 
10	17	10	4	5	3	2	93	68	39	1022	1018	1014	10	10	10	21	13	-	0.00	 
11	13	10	7	9	6	4	88	78	66	1014	1012	1010	10	9	7	24	16	-	0.00	Rain
12	12	9	6	5	3	1	87	70	47	1013	1006	999	10	10	10	32	19	-	0.00	 
13	13	8	4	5	3	1	87	73	47	1000	998	996	10	10	10	35	14	-	0.00	Rain
14	10	7	3	2	-1	-3	87	64	43	1002	1000	997	10	10	10	47	23	47	0.00	Rain
15	13	8	4	4	2	0	87	67	44	1008	1002	996	10	10	10	27	19	-	0.00	Rain
16	4	3	2	3	2	1	100	93	87	1009	1007	1002	10	8	3	21	13	-	0.00	Rain , Snow
17	5	3	1	2	1	-1	100	90	76	1005	1001	999	10	9	4	27	16	-	0.00	Rain , Snow
18	9	4	0	2	-1	-3	93	76	50	1014	1009	1005	10	10	10	24	18	-	0.00	 
19	10	4	-1	1	-1	-3	87	69	43	1017	1016	1014	10	10	10	19	11	-	0.00	 
20	11	6	0	2	-1	-3	100	68	40	1017	1016	1013	10	9	6	13	8	-	0.00	 
21	11	6	0	8	2	-2	100	77	50	1012	1010	1008	10	10	7	21	11	-	0.00	Rain
22	16	11	7	9	7	5	100	78	52	1015	1012	1009	10	10	10	29	16	-	0.00	Rain
23	17	10	4	8	6	3	93	71	42	1016	1015	1013	10	10	10	19	11	-	0.00	 
24	18	11	5	9	7	4	93	75	45	1015	1014	1013	10	10	10	16	6	-	0.00	Rain , Thunderstorm
25	16	11	7	10	8	5	94	81	63	1016	1015	1014	10	10	10	23	8	34	0.00	Rain
26	15	10	6	9	7	5	100	83	59	1016	1015	1015	10	9	3	14	5	-	0.00	Fog
27	15	10	5	11	8	5	100	89	77	1018	1016	1015	10	8	0	23	8	-	0.00	Fog , Rain
28	15	11	7	10	9	6	94	86	72	1020	1019	1018	10	10	7	21	10	-	0.00	 
29	18	11	4	9	7	3	100	74	48	1019	1015	1013	10	8	3	19	8	-	0.00	Fog
30	20	12	4	9	6	3	93	70	46	1015	1014	1013	10	10	10	11	5	-	0.00	 
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
May	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	21	13	7	10	7	5	87	64	40	1017	1015	1014	10	10	10	14	8	-	0.00	Rain
2	15	12	9	11	7	2	100	71	51	1021	1019	1016	10	10	10	19	10	-	0.00	Rain
3	19	12	6	9	6	2	87	66	46	1021	1020	1018	10	10	10	19	6	-	0.00	 
4	16	10	5	6	4	1	87	63	44	1020	1019	1016	10	10	10	37	14	-	0.00	 
5	15	11	8	2	1	-2	66	50	33	1020	1017	1015	10	10	10	34	26	50	0.00	 
6	14	8	3	3	1	-2	75	57	41	1022	1021	1021	10	10	10	24	18	-	0.00	 
7	15	11	7	7	4	1	87	68	58	1021	1017	1014	10	10	10	21	14	-	0.00	 
8	14	9	5	13	8	4	100	92	87	1015	1013	1012	10	6	3	14	11	-	0.00	Rain
9	19	13	7	10	8	6	94	72	46	1020	1019	1016	10	10	8	16	11	-	0.00	 
10	23	16	8	13	8	6	93	63	33	1020	1016	1013	10	10	10	26	11	-	0.00	Rain
11	19	16	12	11	10	8	88	76	52	1015	1014	1011	10	10	10	42	21	-	0.00	Rain
12	19	14	9	11	9	8	94	73	52	1013	1011	1009	10	10	10	27	11	-	0.00	Rain
13	17	13	10	10	8	6	100	76	48	1012	1011	1009	10	10	10	32	18	60	0.00	Rain
14	17	13	9	9	8	7	94	77	55	1012	1009	1008	10	10	10	23	11	-	0.00	Rain
15	13	9	6	9	5	0	100	74	47	1013	1010	1009	10	10	10	29	18	-	0.00	Rain
16	13	9	6	4	3	1	81	69	47	1020	1016	1013	10	10	10	29	16	-	0.00	Rain
17	16	9	2	6	3	1	93	64	39	1021	1020	1019	10	10	10	27	11	-	0.00	 
18	18	11	5	5	3	1	81	56	39	1022	1021	1020	-	-	-	35	23	52	0.00	 
19	20	13	7	6	5	3	87	56	35	1022	1017	1013	-	-	-	34	23	50	0.00	 
20	22	16	10	13	9	5	88	64	46	1014	1011	1008	10	10	10	19	8	-	0.00	Rain , Thunderstorm
21	17	14	13	14	13	12	100	89	77	1011	1006	1004	10	8	2	26	13	-	0.00	Rain
22	20	14	9	14	11	8	100	86	63	1018	1013	1011	10	8	2	26	11	-	0.00	Fog , Rain , Thunderstorm
23	17	12	7	9	7	4	93	71	45	1024	1022	1019	10	10	10	14	8	-	0.00	Rain
24	21	13	7	10	8	6	93	69	46	1024	1023	1020	10	10	10	11	8	-	0.00	 
25	22	17	12	11	11	8	88	71	41	1020	1018	1017	10	10	10	16	8	-	0.00	 
26	21	16	11	11	9	8	94	70	46	1021	1020	1018	10	10	8	13	8	-	0.00	 
27	23	17	10	12	10	8	88	66	44	1023	1022	1020	10	10	10	16	6	-	0.00	 
28	27	19	11	15	12	8	88	62	39	1024	1022	1021	10	10	10	14	6	-	0.00	 
29	27	21	15	16	14	12	88	68	45	1023	1021	1019	10	10	10	19	10	-	0.00	 
30	29	20	12	18	14	11	100	71	33	1019	1016	1013	10	8	2	21	6	-	0.00	Fog , Rain , Thunderstorm
31	27	20	13	18	13	10	100	73	36	1022	1018	1016	10	10	10	35	13	50	0.00	Rain , Thunderstorm
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jun	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	21	16	10	10	9	8	94	69	46	1024	1022	1020	10	10	10	16	8	-	0.00	 
2	26	19	12	17	13	8	88	74	54	1020	1015	1009	10	10	8	23	10	-	0.00	Rain , Thunderstorm
3	23	18	14	15	13	10	94	72	44	1016	1014	1011	10	10	10	39	24	55	0.00	Rain , Thunderstorm
4	19	16	12	13	11	10	94	78	56	1013	1012	1009	10	10	10	32	14	-	0.00	Rain
5	24	17	11	11	10	8	94	63	36	1014	1012	1009	10	10	10	24	13	-	0.00	 
6	23	17	12	15	11	8	88	68	56	1016	1011	1008	10	10	10	26	11	-	0.00	 
7	21	14	9	14	10	8	100	74	46	1020	1018	1017	10	10	10	24	11	-	0.00	Rain , Thunderstorm
8	17	13	10	16	13	9	100	91	82	1024	1018	1015	10	7	0	32	10	52	0.00	Fog , Rain , Thunderstorm
9	19	13	7	10	7	4	94	68	40	1027	1026	1024	10	10	10	19	11	-	0.00	 
10	22	16	11	12	10	8	88	64	43	1026	1024	1021	10	10	10	19	8	-	0.00	 
11	16	13	11	13	12	10	94	85	77	1021	1019	1018	10	9	6	19	13	-	0.00	Rain
12	14	11	9	11	10	8	100	88	77	1023	1022	1021	10	9	4	26	11	-	0.00	Rain
13	19	13	7	11	9	6	100	77	52	1022	1022	1021	10	9	5	14	11	-	0.00	 
14	16	13	11	12	11	10	94	85	72	1023	1022	1021	10	10	8	19	10	-	0.00	 
15	19	16	13	12	12	10	94	78	59	1024	1023	1022	10	10	8	21	11	-	0.00	 
16	19	16	13	15	13	11	94	83	68	1024	1023	1022	10	10	6	16	6	-	0.00	Rain
17	22	18	14	15	13	12	94	79	53	1022	1019	1016	10	10	10	13	6	-	0.00	Rain
18	16	13	10	14	11	8	100	88	77	1020	1017	1014	10	9	6	27	16	47	0.00	Rain
19	17	13	10	13	11	8	100	88	72	1020	1020	1019	10	10	6	16	11	-	0.00	Rain
20	22	16	11	13	11	10	100	76	49	1020	1016	1011	10	9	6	21	11	-	0.00	 
21	14	12	10	12	10	8	94	83	72	1012	1009	1007	10	10	9	23	14	-	0.00	Rain
22	14	11	9	8	6	4	87	71	54	1020	1016	1012	10	10	10	35	21	-	0.00	Rain
23	17	12	7	7	6	5	93	67	48	1024	1022	1020	10	10	10	23	14	-	0.00	 
24	18	14	10	11	8	6	88	73	48	1025	1024	1023	10	10	10	14	3	-	0.00	Rain , Thunderstorm
25	18	13	8	10	8	6	100	72	45	1024	1021	1018	10	8	2	23	6	-	0.00	Fog
26	23	14	7	15	11	6	100	79	53	1019	1014	1010	10	7	0	19	10	-	0.00	Fog
27	23	19	15	18	15	13	94	79	57	1012	1011	1011	10	10	9	24	14	-	0.00	Rain , Thunderstorm
28	21	16	11	15	13	10	100	82	64	1021	1015	1010	10	8	0	26	11	-	0.00	Fog
29	23	17	10	13	11	9	94	67	43	1023	1021	1019	10	10	10	14	10	-	0.00	 
30	26	18	11	17	13	10	94	74	44	1020	1019	1017	10	10	10	26	8	-	0.00	Rain , Thunderstorm
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	21	17	14	15	14	13	94	83	64	1020	1019	1018	10	10	6	24	11	-	0.00	Rain , Thunderstorm
2	23	18	14	15	13	11	100	76	47	1019	1017	1016	10	10	10	24	10	-	0.00	Rain
3	28	20	12	15	13	10	94	63	39	1018	1016	1013	-	-	-	14	8	-	0.00	 
4	31	23	16	18	16	14	88	60	40	1015	1013	1012	-	-	-	24	13	-	0.00	 
5	33	26	18	20	17	16	94	64	38	1012	1010	1008	10	10	10	29	14	-	0.00	Rain , Thunderstorm
6	25	21	17	20	18	16	100	82	65	1015	1012	1009	10	9	2	27	11	63	0.00	Rain , Thunderstorm
7	20	18	15	16	14	13	94	84	68	1022	1020	1018	10	10	5	26	18	-	0.00	Rain
8	16	14	14	14	13	12	94	90	82	1025	1024	1022	10	9	5	24	18	-	0.00	Rain
9	19	17	14	16	14	13	94	88	77	1025	1024	1022	10	10	10	29	18	-	0.00	Rain
10	25	21	17	17	16	15	94	77	57	1022	1020	1018	10	10	10	39	19	60	0.00	Rain
11	24	20	16	18	16	14	94	79	65	1019	1017	1016	10	10	10	27	14	-	0.00	Rain
12	23	19	16	19	17	15	94	85	69	1017	1014	1012	10	10	6	21	13	-	0.00	Rain , Thunderstorm
13	27	21	15	19	16	14	100	81	54	1012	1008	1005	10	9	2	16	8	-	0.00	Fog
14	21	17	13	17	15	12	94	84	60	1010	1006	1004	10	10	10	34	18	58	0.00	Rain
15	20	17	13	13	12	10	94	82	56	1016	1013	1010	10	10	6	27	14	-	0.00	Rain
16	21	16	11	13	11	9	94	75	49	1021	1018	1016	10	10	10	14	8	-	0.00	Rain
17	24	17	11	13	11	10	94	63	41	1022	1021	1020	10	10	10	13	6	-	0.00	 
18	28	20	13	15	12	10	88	59	37	1021	1020	1018	10	10	10	13	6	-	0.00	 
19	29	21	14	15	12	10	77	54	32	1019	1017	1015	-	-	-	19	11	-	0.00	 
20	28	21	14	18	15	12	88	71	48	1016	1015	1014	10	10	10	21	13	-	0.00	Rain , Thunderstorm
21	26	21	16	18	15	14	94	72	51	1015	1014	1012	10	10	10	34	19	47	0.00	 
22	20	16	11	14	10	8	88	65	46	1016	1015	1013	10	10	10	24	14	39	0.00	 
23	16	13	11	13	11	9	94	84	68	1022	1017	1015	10	10	5	19	11	-	0.00	Rain
24	19	16	12	11	10	8	88	73	56	1024	1023	1022	10	10	10	13	10	-	0.00	 
25	24	18	13	13	11	9	88	66	41	1023	1021	1019	10	10	10	13	8	-	0.00	 
26	27	19	11	16	13	8	88	66	45	1019	1018	1017	10	10	10	26	8	-	0.00	 
27	23	19	15	15	13	12	88	73	57	1021	1020	1019	10	10	10	19	14	-	0.00	 
28	24	18	12	12	11	9	88	63	38	1021	1020	1018	10	10	10	24	10	-	0.00	 
29	24	17	11	13	10	8	82	61	38	1021	1020	1019	10	10	10	26	8	-	0.00	 
30	24	17	11	11	9	8	82	57	36	1020	1019	1017	10	10	10	16	8	-	0.00	 
31	26	19	12	11	9	7	82	54	34	1018	1017	1016	10	10	10	26	8	-	0.00	 
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	26	18	11	10	8	6	77	50	28	1019	1018	1017	10	10	10	21	8	-	0.00	 
2	26	18	11	12	9	7	77	53	32	1019	1018	1017	10	10	10	16	6	-	0.00	 
3	26	18	10	13	8	6	87	51	28	1018	1017	1015	10	10	10	13	6	-	0.00	 
4	27	19	12	10	8	6	77	48	30	1017	1015	1014	10	10	10	21	10	45	0.00	 
5	24	18	13	15	11	7	88	62	41	1015	1015	1014	10	10	10	19	10	-	0.00	Rain
6	28	20	13	16	14	12	94	68	39	1014	1013	1011	10	9	7	19	8	-	0.00	 
7	23	18	13	17	14	11	88	74	57	1011	1009	1008	10	10	10	21	8	-	0.00	Rain
8	30	22	14	17	14	13	94	69	37	1008	1005	1003	10	10	10	23	10	-	0.00	 
9	27	21	16	18	16	14	94	77	54	1010	1008	1006	10	10	10	23	11	-	0.00	Rain
10	21	19	17	17	16	14	94	83	64	1013	1011	1009	10	10	10	29	13	-	0.00	Rain
11	21	17	14	15	13	11	94	81	64	1019	1015	1013	10	10	7	26	14	-	0.00	Rain
12	18	14	9	11	8	6	94	68	45	1019	1018	1017	10	10	10	19	10	-	0.00	 
13	18	12	7	9	7	6	93	73	52	1017	1016	1015	10	10	10	19	10	-	0.00	 
14	23	14	7	11	8	5	93	65	41	1016	1012	1007	10	10	10	21	11	-	0.00	Rain
15	21	17	13	13	10	7	88	61	43	1010	1007	1004	10	10	10	37	21	60	0.00	Rain
16	21	16	11	11	9	8	82	68	46	1011	1010	1008	10	10	10	29	14	-	0.00	 
17	20	16	12	13	11	10	100	78	52	1011	1008	1006	10	10	8	32	14	-	0.00	Rain
18	24	17	10	13	11	9	94	69	44	1011	1010	1007	10	10	10	21	11	-	0.00	Rain
19	22	17	12	14	10	6	94	66	38	1016	1013	1009	10	10	10	37	19	50	0.00	 
20	22	16	11	10	7	6	76	57	38	1018	1017	1016	10	10	10	29	18	45	0.00	 
21	19	14	11	13	9	7	88	69	49	1021	1019	1018	10	10	10	27	16	-	0.00	 
22	18	13	8	9	7	5	87	68	45	1022	1021	1021	10	10	10	21	8	-	0.00	 
23	20	13	7	8	6	5	93	63	40	1022	1021	1020	10	10	10	11	5	-	0.00	 
24	23	14	6	9	6	4	87	56	33	1021	1021	1020	-	-	-	11	6	-	0.00	 
25	26	16	7	10	6	4	87	53	28	1023	1021	1020	-	-	-	19	6	-	0.00	 
26	26	18	10	14	9	7	82	56	34	1021	1019	1017	10	10	10	23	13	-	0.00	Rain
27	24	19	15	17	15	13	100	78	57	1020	1019	1018	10	9	4	16	10	-	0.00	Rain
28	21	17	14	16	15	14	100	89	68	1022	1020	1020	10	6	0	21	8	-	0.00	Fog , Rain
29	17	16	14	14	13	12	100	91	72	1021	1021	1020	10	7	1	19	11	-	0.00	Rain
30	21	16	11	13	11	9	94	70	46	1020	1019	1017	10	10	10	13	5	-	0.00	 
31	20	15	9	13	11	8	94	80	60	1018	1016	1015	10	10	8	19	10	-	0.00	Rain
1999	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	18	13	9	12	9	8	94	82	55	1022	1019	1017	10	10	5	32	14	47	0.00	Rain
2	16	12	9	12	10	8	100	86	72	1024	1023	1022	10	10	5	29	14	-	0.00	Fog , Rain
3	22	14	8	15	12	7	100	83	64	1024	1023	1021	10	7	0	16	8	-	0.00	Fog
4	23	17	10	14	12	9	100	73	44	1022	1021	1020	10	10	6	21	10	-	0.00	Fog
5	22	16	11	12	10	8	94	67	41	1022	1020	1018	10	10	10	26	16	45	0.00	 
6	23	16	9	13	11	8	100	77	50	1018	1016	1014	10	10	10	14	10	-	0.00	 
7	22	18	13	14	13	11	94	75	53	1019	1015	1014	10	10	10	21	11	-	0.00	Rain
8	24	18	12	14	12	11	100	74	47	1023	1021	1019	10	10	10	11	8	-	0.00	Fog
9	26	18	11	14	12	10	94	66	36	1026	1024	1023	10	8	6	13	5	-	0.00	 
10	26	19	12	13	12	9	94	62	34	1029	1028	1027	10	10	10	16	6	-	0.00	 
11	26	19	12	14	11	7	88	63	34	1028	1025	1022	9	9	9	19	8	-	0.00	 
