2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
22	-1	-3	-5	-2	-3	-5	100	93	86	1024	1017	1012	10	6	1	23	16	-	0.00	Snow
23	0	-1	-2	-2	-3	-3	93	90	86	1013	1012	1011	10	9	6	24	16	-	0.00	Snow
24	1	-1	-2	0	-2	-2	100	91	81	1012	1009	1006	10	9	7	23	18	-	0.00	Rain
25	4	1	-1	3	1	-1	100	97	93	1011	1009	1006	10	6	1	21	10	-	0.00	Fog , Rain
26	5	2	-1	2	1	-2	100	93	81	1009	1007	1005	10	9	2	27	13	-	0.00	Fog , Rain , Snow
27	3	-1	-5	0	-2	-5	100	90	70	1005	1001	998	10	6	0	35	13	53	0.00	Fog , Snow
28	4	0	-3	-1	-2	-4	93	79	65	1006	1003	1001	10	10	10	32	19	-	0.00	 
29	3	-1	-4	0	-2	-5	93	88	75	1018	1012	1006	10	10	10	13	8	-	0.00	 
30	1	0	-1	0	-1	-1	100	94	87	1021	1020	1018	10	9	5	14	6	-	0.00	Snow
31	0	-2	-3	-1	-2	-4	100	96	93	1021	1020	1019	10	8	3	21	11	-	0.00	Snow
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Feb	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	0	-2	-4	-2	-3	-5	100	90	80	1022	1021	1019	10	10	4	21	14	-	0.00	Snow
2	-2	-4	-6	-4	-6	-8	100	86	69	1018	1017	1013	10	9	3	27	18	-	0.00	Snow
3	-2	-3	-5	-3	-4	-6	100	96	86	1013	1008	1003	10	5	1	16	11	-	0.00	Snow
4	4	0	-3	3	0	-4	100	95	87	1006	1004	1002	10	8	2	26	13	-	0.00	Rain , Snow
5	8	6	3	4	3	2	100	87	76	1006	1002	999	10	10	10	50	23	74	0.00	Rain
6	12	9	7	7	5	4	87	78	67	1011	1009	1005	10	10	10	40	27	61	0.00	Rain
7	11	6	2	5	3	1	100	80	62	1012	1010	1009	8	8	8	19	10	-	0.00	 
8	5	3	2	4	3	1	100	98	93	1008	1006	1005	8	2	0	14	6	-	0.00	Fog
9	8	4	2	5	3	1	100	90	76	1022	1012	1005	10	5	0	26	11	-	0.00	Fog
10	3	1	-1	0	-1	-3	93	84	70	1038	1032	1023	10	10	8	23	13	-	0.00	Rain , Snow
11	10	3	-3	3	-1	-4	100	79	54	1039	1037	1035	-	-	-	19	11	-	0.00	 
12	11	6	1	3	0	-2	87	69	50	1035	1029	1022	-	-	-	21	11	-	0.00	 
13	7	3	0	5	1	-1	100	84	57	1031	1026	1022	10	9	3	29	16	-	0.00	Rain
14	6	3	0	1	-1	-2	93	80	65	1033	1032	1031	10	10	10	14	11	-	0.00	 
15	11	4	-2	1	-1	-3	100	76	41	1033	1031	1030	-	-	-	13	6	-	0.00	 
16	11	3	-3	3	-1	-4	93	80	35	1030	1027	1025	8	5	4	13	6	-	0.00	 
17	4	1	-1	1	-1	-2	100	90	75	1034	1030	1025	10	8	2	24	10	-	0.00	Rain
18	2	-1	-3	0	-2	-5	93	86	70	1034	1031	1029	10	10	6	32	16	-	0.00	Rain
19	4	1	-1	1	-2	-4	93	79	65	1033	1029	1024	10	10	10	29	16	-	0.00	 
20	5	3	1	0	-2	-4	93	70	53	1023	1022	1020	10	10	8	52	31	72	0.00	Rain , Snow
21	5	3	1	1	0	-2	93	79	65	1022	1016	1011	10	10	10	45	29	66	0.00	Rain , Snow
22	5	2	0	0	-1	-3	100	82	61	1011	1004	1000	10	9	1	47	32	69	0.00	Rain , Snow
23	0	-3	-6	0	-3	-8	100	92	80	1002	998	995	10	7	0	35	18	-	0.00	Snow
24	-4	-8	-12	-5	-11	-13	100	82	63	1010	1006	1002	10	10	3	13	8	-	0.00	Fog , Snow
25	-3	-9	-14	-7	-11	-16	93	80	43	1010	1009	1009	10	10	8	11	5	-	0.00	 
26	0	-4	-9	-4	-7	-11	93	79	64	1009	1006	1004	10	10	10	26	13	-	0.00	Snow
27	0	-4	-8	-5	-7	-9	100	83	69	1005	1004	1003	10	9	5	19	11	-	0.00	 
28	2	-4	-11	-4	-7	-12	93	76	60	1003	999	995	8	8	8	27	13	-	0.00	 
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Mar	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	5	0	-5	-1	-4	-6	93	76	57	997	996	994	10	9	7	26	11	-	0.00	 
2	4	1	-3	-2	-3	-6	87	75	60	1001	999	995	10	10	10	37	16	-	0.00	 
3	1	-1	-3	1	-1	-5	100	94	80	999	993	989	10	4	0	14	10	-	0.00	Fog , Snow
4	6	3	0	4	1	-1	100	93	81	1000	997	994	10	6	1	27	11	-	0.00	Fog , Rain , Snow
5	4	1	-1	2	0	-2	100	90	81	1025	1013	1000	10	9	5	29	18	-	0.00	Rain , Snow
6	4	0	-4	-2	-3	-6	100	77	52	1027	1025	1023	10	9	5	21	10	-	0.00	 
7	8	1	-5	0	-3	-6	100	75	53	1022	1019	1015	10	5	2	19	11	-	0.00	Rain
8	10	7	3	3	1	-1	87	75	58	1014	1009	1005	10	10	10	21	11	-	0.00	 
9	10	7	3	8	4	1	100	93	81	1009	1006	1004	10	6	2	19	10	-	0.00	Rain
10	13	8	4	7	6	3	100	82	58	1009	1008	1007	10	10	10	26	16	-	0.00	Rain
11	13	10	8	9	7	6	93	86	72	1010	1009	1008	10	10	10	32	18	-	0.00	Rain
12	16	12	9	10	9	8	100	82	68	1009	1006	1003	10	10	10	27	19	-	0.00	Rain
13	10	7	3	8	4	1	100	82	62	1004	1003	1000	10	10	10	32	18	-	0.00	Rain
14	8	6	2	3	1	-1	93	75	53	1009	1005	1000	10	10	10	40	24	53	0.00	Rain
15	5	3	1	4	2	0	100	93	87	1013	1010	1007	10	10	8	23	16	-	0.00	Rain
16	10	6	1	8	4	0	100	96	87	1014	1011	1008	10	5	1	19	8	-	0.00	Fog , Rain
17	8	7	4	7	6	4	100	97	93	1008	1002	998	5	2	0	14	10	-	0.00	Fog , Rain
18	11	6	2	7	4	2	100	91	71	1004	1002	999	10	5	0	23	10	40	0.00	Fog , Rain
19	10	6	1	6	2	-5	93	75	61	1011	1003	999	10	10	10	58	27	82	0.00	Rain , Snow
20	3	0	-2	-3	-6	-7	93	68	52	1016	1014	1011	10	10	10	37	23	55	0.00	Snow
21	0	-1	-2	0	-3	-7	100	88	69	1011	1007	1003	10	3	1	21	11	-	0.00	Fog , Snow
22	2	0	-1	2	0	-1	100	99	93	1004	1000	997	5	2	0	13	6	-	0.00	Fog , Rain , Snow
23	6	4	3	5	3	2	100	91	76	1009	1007	1004	10	7	0	27	13	-	0.00	Fog , Rain
24	15	9	4	9	7	4	100	88	67	1005	1002	998	10	8	0	23	11	-	0.00	Fog , Rain
25	11	9	7	10	8	6	100	96	82	998	995	994	10	4	0	16	6	-	0.00	Fog , Rain
26	7	2	-3	7	-1	-5	100	92	80	1014	1004	995	10	6	0	32	18	-	0.00	Fog , Rain , Snow
27	-2	-3	-4	-4	-6	-6	93	81	74	1016	1015	1014	10	10	10	21	13	-	0.00	Snow
28	4	1	-2	-2	-4	-6	86	76	61	1016	1014	1011	10	10	10	23	11	-	0.00	 
29	5	1	-2	1	-1	-4	93	84	75	1011	1007	1005	10	9	6	26	16	-	0.00	 
30	7	4	2	5	3	1	100	95	81	1018	1010	1006	10	4	0	13	8	-	0.00	Fog , Rain
31	12	7	3	5	3	1	100	77	47	1025	1023	1019	10	9	7	13	8	-	0.00	 
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Apr	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	16	8	1	5	2	0	93	66	39	1027	1026	1024	10	10	10	14	11	-	0.00	 
2	17	10	3	5	3	0	93	62	32	1024	1021	1017	-	-	-	14	10	-	0.00	 
3	20	11	3	10	6	1	88	69	43	1018	1016	1015	10	10	10	27	10	-	0.00	 
4	19	13	7	10	8	7	100	76	49	1018	1011	1004	10	9	7	32	8	-	0.00	Rain , Thunderstorm
5	11	7	3	7	2	-1	93	73	47	1016	1013	1008	10	10	10	27	19	-	0.00	Rain
6	11	6	2	7	3	0	93	82	71	1014	1011	1008	10	10	10	32	16	-	0.00	Rain
7	11	8	6	10	7	5	100	93	82	1008	1005	1003	10	10	6	24	13	-	0.00	Rain
8	6	4	3	6	4	3	100	94	87	1015	1009	1004	10	9	6	39	16	52	0.00	Rain
9	10	7	3	5	2	-1	100	75	54	1019	1017	1015	10	10	9	23	13	-	0.00	Rain
10	11	6	0	7	3	-1	93	81	62	1017	1012	1009	10	10	10	16	11	-	0.00	Rain
11	12	9	6	8	7	6	100	86	67	1017	1014	1010	10	10	4	21	10	-	0.00	Rain
12	9	6	2	7	1	-5	93	70	40	1020	1019	1017	10	10	7	37	19	58	0.00	Rain , Snow
13	3	1	-1	0	-3	-5	100	79	60	1021	1019	1018	10	9	3	35	24	61	0.00	Snow
14	4	1	-2	0	-3	-5	100	82	52	1022	1020	1018	10	9	1	34	19	-	0.00	Snow
15	3	0	-2	2	-1	-4	100	89	75	1017	1008	1003	10	8	2	29	19	-	0.00	Rain , Snow
16	8	4	0	4	3	0	100	90	71	1012	1008	1004	10	10	10	21	16	-	0.00	Rain
17	7	3	1	4	2	1	100	90	71	1014	1013	1012	10	10	6	21	10	-	0.00	Rain
18	8	4	1	3	2	0	100	82	66	1012	1006	1002	10	10	10	29	14	-	0.00	Rain
19	8	4	0	2	-1	-4	93	70	46	1008	1006	1003	10	10	10	24	13	-	0.00	Rain
20	7	3	1	3	1	-1	87	74	61	1008	1007	1005	10	10	10	19	8	-	0.00	Rain
21	7	4	3	4	3	2	100	92	81	1005	1002	1001	10	9	5	34	18	-	0.00	Rain
22	4	2	1	3	2	0	100	94	81	1003	1002	1001	10	9	6	26	19	-	0.00	Rain , Snow
23	11	6	2	4	2	1	93	78	58	1007	1002	1000	10	10	8	19	13	-	0.00	 
24	16	9	3	5	3	1	93	67	36	1013	1011	1007	10	10	10	16	10	-	0.00	 
25	20	12	4	10	5	2	93	65	40	1015	1012	1008	10	10	10	37	14	42	0.00	Rain
26	12	9	6	7	5	3	93	76	54	1019	1017	1015	10	10	10	39	21	-	0.00	Rain
27	15	9	3	6	4	1	93	70	39	1019	1017	1015	10	10	10	19	11	-	0.00	 
28	15	11	7	9	7	4	93	81	59	1015	1013	1011	10	10	10	32	11	-	0.00	Rain
29	19	13	8	13	9	7	100	84	56	1015	1014	1012	10	10	8	16	10	-	0.00	Rain
30	24	17	9	12	9	5	88	62	36	1012	1011	1011	-	-	-	16	11	-	0.00	 
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
May	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	25	18	11	15	12	9	94	66	41	1018	1015	1012	10	8	5	14	10	-	0.00	 
2	23	17	11	15	12	9	100	72	57	1020	1017	1014	10	10	10	29	13	-	0.00	 
3	26	18	11	13	10	9	88	60	36	1014	1008	1003	10	10	10	23	16	-	0.00	 
4	20	16	12	14	12	9	100	80	59	1007	1005	1003	10	9	4	26	11	-	0.00	Rain , Thunderstorm
5	12	10	8	12	11	8	100	96	88	1010	1007	1005	10	8	2	32	16	-	0.00	Rain , Thunderstorm
6	10	8	7	8	7	6	100	91	87	1017	1014	1011	10	10	10	23	18	-	0.00	Rain
7	9	7	6	7	6	6	100	92	87	1022	1019	1017	10	10	7	24	18	-	0.00	 
8	16	11	7	13	9	7	100	92	77	1023	1022	1021	10	9	6	21	14	-	0.00	Rain
9	20	14	9	12	9	7	100	75	46	1023	1022	1021	10	7	0	21	10	-	0.00	Fog , Rain
10	20	13	7	9	7	5	87	63	43	1022	1021	1019	10	10	10	23	11	-	0.00	 
11	20	14	8	10	8	6	93	64	43	1020	1018	1017	10	10	10	27	11	40	0.00	 
12	17	11	6	7	5	3	87	63	45	1021	1020	1019	10	10	10	26	14	-	0.00	 
13	19	12	5	7	4	3	87	61	35	1019	1016	1013	10	10	10	13	6	-	0.00	 
14	23	16	8	8	6	2	82	54	27	1013	1010	1007	-	-	-	16	11	-	0.00	 
15	19	16	12	13	11	7	94	78	55	1009	1008	1008	10	10	10	19	11	-	0.00	Rain , Thunderstorm
16	22	16	11	13	11	10	100	73	46	1013	1011	1009	10	10	10	29	18	34	0.00	Rain
17	21	16	12	14	12	11	94	76	60	1013	1012	1011	10	10	10	23	13	-	0.00	Rain
18	15	11	8	13	11	6	100	91	72	1018	1013	1011	10	10	8	27	14	-	0.00	Rain
19	14	10	7	9	7	5	100	81	59	1024	1021	1018	10	10	10	23	16	-	0.00	Rain
20	18	11	4	8	6	4	100	71	48	1025	1024	1023	10	10	10	13	8	-	0.00	 
21	18	11	5	10	7	4	93	72	49	1024	1022	1019	10	10	10	19	8	-	0.00	 
22	17	12	7	9	7	4	93	73	52	1023	1020	1019	10	10	10	23	10	-	0.00	 
23	19	12	5	6	3	1	87	55	37	1026	1024	1023	-	-	-	21	13	35	0.00	 
24	23	14	5	10	7	3	87	61	41	1023	1021	1017	-	-	-	11	6	-	0.00	 
25	21	16	10	11	8	5	76	61	40	1020	1018	1017	10	10	10	24	11	-	0.00	 
26	22	13	6	8	6	3	82	54	33	1022	1020	1019	10	10	10	8	5	-	0.00	 
27	23	17	11	15	11	7	94	69	49	1021	1020	1019	10	9	7	29	13	50	0.00	Rain , Thunderstorm
28	20	18	15	17	15	13	94	87	73	1021	1020	1018	10	10	8	24	14	-	0.00	Rain
29	24	19	15	16	13	6	94	71	50	1018	1016	1014	10	10	10	39	19	61	0.00	Rain
30	21	14	8	10	8	6	87	64	43	1018	1017	1015	10	10	10	24	14	-	0.00	 
31	19	14	11	14	10	7	88	78	59	1016	1012	1006	10	10	10	48	11	72	0.00	Rain , Thunderstorm
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jun	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	15	11	7	9	7	6	93	79	59	1017	1016	1013	10	10	10	29	16	-	0.00	Rain
2	14	11	9	10	8	7	88	81	67	1017	1010	1005	10	10	10	29	16	48	0.00	Rain
3	13	10	7	9	5	2	94	73	51	1013	1009	1003	10	10	10	29	21	48	0.00	Rain
4	13	9	6	6	4	3	87	75	51	1022	1018	1013	10	10	10	37	23	60	0.00	Rain
5	16	12	8	8	7	5	87	73	52	1022	1021	1018	10	10	10	19	13	-	0.00	 
6	18	11	5	12	8	4	94	77	52	1018	1014	1012	10	10	9	13	8	-	0.00	Rain
7	20	14	9	12	9	8	100	74	49	1014	1014	1013	10	10	10	29	16	40	0.00	 
8	19	14	10	14	11	10	100	85	60	1014	1012	1011	10	9	3	23	11	-	0.00	Rain
9	15	12	10	11	9	7	100	83	59	1015	1014	1012	10	9	5	10	6	-	0.00	Rain
10	17	14	12	14	12	10	100	91	77	1014	1011	1010	10	9	5	14	8	-	0.00	Rain
11	13	10	7	11	8	6	100	90	72	1021	1015	1011	10	9	5	19	13	-	0.00	Rain , Thunderstorm
12	17	11	6	9	7	6	100	75	52	1022	1020	1018	10	10	10	24	18	-	0.00	 
13	19	14	9	11	8	6	93	68	46	1019	1017	1014	10	10	10	13	6	-	0.00	 
14	21	14	9	14	11	8	100	77	46	1015	1014	1014	10	9	5	23	8	-	0.00	Rain , Thunderstorm
15	23	17	10	13	11	9	100	70	44	1016	1014	1011	10	10	10	14	11	-	0.00	 
16	21	18	14	14	13	11	88	75	60	1012	1011	1009	10	10	10	21	11	-	0.00	Rain
17	19	16	11	13	12	10	100	83	68	1011	1010	1009	10	10	10	23	16	-	0.00	Rain
18	19	14	11	14	12	10	94	85	68	1019	1013	1010	10	10	4	29	16	-	0.00	Rain , Thunderstorm
19	15	12	10	11	9	8	94	80	67	1024	1022	1019	10	10	10	32	19	-	0.00	 
20	19	13	8	10	9	7	94	73	52	1023	1021	1018	10	10	10	23	13	-	0.00	 
21	22	14	8	13	10	7	100	76	40	1018	1013	1010	10	9	4	34	11	53	0.00	Rain , Thunderstorm
22	15	12	9	13	10	7	100	86	59	1013	1011	1009	10	9	5	35	13	58	0.00	Rain , Thunderstorm
23	17	12	8	10	9	7	94	78	63	1019	1015	1013	10	10	10	32	21	47	0.00	Rain
24	21	14	9	11	10	8	100	72	49	1023	1021	1019	10	10	10	21	14	-	0.00	 
25	22	16	10	12	11	8	94	70	46	1024	1023	1023	10	10	10	21	10	-	0.00	 
26	24	17	11	14	11	9	94	67	44	1023	1022	1019	10	10	10	13	8	-	0.00	 
27	27	19	11	15	12	9	88	61	42	1019	1016	1013	-	-	-	16	6	-	0.00	 
28	22	18	14	18	16	12	100	83	64	1020	1016	1013	10	10	5	19	10	-	0.00	Rain
29	23	18	14	16	14	13	100	74	53	1023	1022	1020	10	9	4	19	10	-	0.00	 
30	26	20	15	16	15	14	94	73	47	1023	1021	1018	10	10	10	11	5	-	0.00	Rain , Thunderstorm
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jul	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	21	17	13	14	13	10	100	77	49	1025	1022	1019	10	10	10	29	18	48	0.00	Rain , Thunderstorm
2	19	16	12	13	11	9	94	74	52	1026	1025	1025	10	10	10	27	13	47	0.00	 
3	20	14	9	12	9	8	93	71	49	1026	1023	1020	10	10	10	19	8	-	0.00	 
4	23	18	13	16	14	11	94	75	57	1020	1017	1016	10	10	10	23	10	-	0.00	Rain
5	26	18	11	16	12	10	100	68	39	1017	1017	1016	10	5	0	13	5	-	0.00	Fog
6	27	20	14	14	12	10	88	57	39	1017	1015	1011	-	-	-	24	11	-	0.00	 
7	28	21	15	20	16	12	100	74	58	1011	1008	1004	10	9	1	45	11	66	0.00	Rain , Thunderstorm
8	20	18	15	16	15	14	94	88	73	1013	1011	1009	10	10	8	32	21	47	0.00	Rain , Thunderstorm
9	21	18	15	15	13	12	100	81	60	1016	1014	1013	10	10	10	29	18	-	0.00	Rain
10	25	18	12	15	13	11	100	73	47	1016	1014	1012	10	10	10	16	10	-	0.00	Rain
11	20	17	14	16	14	12	94	81	68	1016	1013	1011	10	10	10	24	14	-	0.00	Rain
12	22	17	12	13	11	8	100	70	46	1018	1016	1013	10	10	10	24	16	40	0.00	 
13	20	17	14	16	13	11	94	78	64	1014	1013	1012	10	10	8	23	13	-	0.00	Rain
14	28	20	12	18	14	11	100	72	45	1014	1012	1011	10	10	10	21	11	-	0.00	 
15	25	20	16	19	17	14	94	76	65	1014	1012	1011	10	10	4	32	13	-	0.00	Rain , Thunderstorm
16	17	14	12	15	14	12	100	94	82	1014	1012	1010	10	9	4	34	16	-	0.00	Fog , Rain , Thunderstorm
17	14	12	10	12	11	9	100	92	77	1014	1012	1010	10	9	4	23	13	-	0.00	Rain
18	21	13	7	14	11	7	100	85	60	1010	1009	1008	10	8	0	24	10	-	0.00	Fog , Rain
19	19	14	9	15	12	8	100	88	64	1009	1009	1008	10	9	4	13	8	-	0.00	Rain
20	16	13	12	15	14	12	100	94	88	1012	1009	1007	10	7	0	26	8	-	0.00	Fog , Rain
21	20	16	12	13	12	10	94	79	60	1021	1017	1012	10	10	10	29	21	47	0.00	Rain
22	23	17	10	14	12	9	94	69	49	1022	1021	1019	10	10	10	16	11	-	0.00	 
23	24	18	12	15	13	10	94	69	50	1020	1018	1016	10	10	10	19	10	39	0.00	 
24	22	18	15	15	13	12	88	74	60	1016	1015	1015	10	10	10	23	10	-	0.00	Rain
25	24	19	15	16	14	12	94	73	53	1017	1016	1016	10	10	10	32	14	-	0.00	Rain
26	26	21	16	16	14	14	88	68	47	1018	1017	1017	10	10	10	23	13	-	0.00	 
27	27	21	15	16	14	12	88	66	42	1019	1018	1017	10	10	10	13	8	-	0.00	 
28	28	21	14	15	13	10	94	60	32	1021	1020	1019	10	10	10	10	5	-	0.00	 
29	28	21	15	17	14	12	100	70	37	1022	1021	1019	10	10	8	26	8	47	0.00	Rain , Thunderstorm
30	27	20	14	17	14	12	100	71	39	1025	1023	1022	10	7	0	13	8	-	0.00	Fog
31	30	22	15	16	14	13	88	63	40	1023	1022	1018	10	10	10	14	11	-	0.00	 
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Aug	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	22	19	15	17	14	11	88	70	50	1024	1023	1020	10	10	10	26	13	-	0.00	 
2	24	17	11	15	12	9	94	69	47	1023	1020	1015	-	-	-	19	5	-	0.00	 
3	28	20	13	18	16	12	100	75	48	1016	1014	1013	10	10	10	27	10	-	0.00	Rain , Thunderstorm
4	21	18	15	17	16	13	100	91	73	1019	1017	1016	10	9	7	21	14	-	0.00	Rain
5	22	18	14	15	13	11	100	80	53	1020	1019	1017	10	10	10	32	16	-	0.00	Rain
6	22	16	11	13	11	8	94	68	43	1020	1018	1015	10	10	10	19	13	-	0.00	 
7	23	19	15	16	14	12	94	77	50	1015	1014	1013	10	10	10	35	16	58	0.00	Rain
8	26	20	15	15	14	13	94	75	51	1015	1012	1010	10	10	10	37	16	53	0.00	 
9	25	19	14	16	14	13	100	77	47	1018	1016	1015	10	10	10	26	14	42	0.00	Rain
10	20	16	11	16	13	8	100	84	49	1023	1020	1017	10	10	10	29	11	-	0.00	Rain
11	18	13	8	10	8	7	100	74	49	1027	1025	1024	10	10	10	19	10	-	0.00	Rain
12	22	14	7	9	8	6	93	66	40	1026	1023	1019	10	10	10	16	11	-	0.00	 
13	22	17	12	15	11	8	82	69	56	1019	1017	1016	10	10	10	26	14	-	0.00	Rain
14	28	21	15	18	16	12	88	68	48	1020	1019	1018	10	10	10	16	10	-	0.00	 
15	31	23	16	18	16	15	94	66	40	1022	1020	1019	8	7	7	23	13	-	0.00	 
16	31	23	15	19	17	14	94	68	45	1019	1017	1016	10	10	10	14	10	-	0.00	Rain
17	23	20	17	19	17	15	100	84	73	1021	1019	1017	10	9	3	29	10	47	0.00	Rain , Thunderstorm
18	26	21	16	20	18	16	100	88	69	1019	1016	1014	10	8	3	23	11	-	0.00	Rain , Thunderstorm
19	26	20	15	19	17	15	100	80	54	1014	1013	1012	10	6	0	26	5	-	0.00	Fog
20	27	21	16	20	17	15	100	83	54	1017	1014	1013	10	10	8	29	8	-	0.00	Rain
21	19	17	16	17	16	15	100	93	88	1021	1019	1017	10	10	6	21	13	-	0.00	Rain
22	22	19	17	18	17	15	94	87	73	1023	1022	1021	10	9	7	16	10	-	0.00	Rain
23	25	19	14	19	17	14	100	85	61	1023	1022	1021	10	6	1	13	6	-	0.00	Fog
24	27	20	13	19	16	13	100	80	48	1022	1021	1020	10	5	0	10	5	-	0.00	Fog
25	29	21	14	19	16	14	100	71	45	1021	1020	1020	9	8	6	11	8	-	0.00	 
26	30	22	15	19	17	15	100	69	40	1020	1020	1018	10	8	6	23	8	-	0.00	Thunderstorm
27	30	20	11	18	14	9	100	74	42	1019	1015	1010	10	10	9	47	11	64	0.00	 
28	19	13	8	9	8	7	94	69	46	1019	1017	1014	10	10	10	24	14	-	0.00	 
29	17	13	10	10	8	6	82	69	52	1017	1016	1013	10	10	10	27	18	-	0.00	 
30	22	14	8	11	8	6	93	67	41	1017	1014	1011	10	10	10	26	10	-	0.00	 
31	17	13	10	15	12	8	100	88	72	1011	1011	1009	10	7	1	14	10	-	0.00	Rain
2001	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Sep	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
1	14	13	13	14	13	13	100	97	94	1014	1011	1009	10	5	1	24	14	-	0.00	Fog , Rain
2	17	14	12	13	11	9	100	82	63	1016	1015	1014	10	10	10	19	14	-	0.00	 
3	22	17	13	13	12	10	88	73	53	1016	1014	1012	10	10	10	26	16	-	0.00	Rain
4	19	16	13	14	12	9	100	83	59	1012	1009	1009	10	10	10	27	16	-	0.00	Rain
5	15	12	9	12	10	7	100	84	63	1014	1011	1009	10	10	10	16	10	-	0.00	Rain
6	17	13	10	11	9	7	94	79	59	1015	1014	1013	10	10	10	21	13	-	0.00	Rain
7	16	13	10	11	9	7	94	80	59	1013	1012	1010	10	10	10	26	16	-	0.00	Rain
8	17	12	8	14	10	6	94	86	63	1010	1003	1000	10	10	5	39	27	58	0.00	Rain
